Date UTC,Tube #,CTD cast,Niskin,depth,comments.sampling,drop.sample,field.negative.type,extraction,comments.extraction,qubit.ng.ul,water.filtered.L,elution (ul),Fluor,Zymo columns
8/9/19,1495,75-5,9,50,,,,10/1/20,No vis pellet,,2.5,100,0.50273,
8/9/19,1496,75-5,10,50,,,,10/1/20,,,2.5,100,0.50273,
8/9/19,1497,75-4,sfc,sfc,,,,10/1/20,,,2.5,100,0.62488,
8/9/19,1498,75-4,sfc,sfc,,,,10/1/20,,,2.5,100,0.62488,
8/9/19,1499,75-4,1,500,,,,10/1/20,No vis pellet,,2.5,100,0.00687,
8/9/19,1500,75-4,2,500,,,,10/1/20,No vis pellet,,2.5,100,0.00687,
8/9/19,1501,75-4,3,300,,,,10/1/20,No vis pellet,,2.5,100,#######,
8/9/19,1502,75-4,4,300,,,,10/1/20,No vis pellet,,2.5,100,#######,
8/9/19,1503,75-4,5,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0206,
8/9/19,1504,75-4,6,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0206,
8/9/19,1505,75-4,7,100,,,,10/1/20,No vis pellet,,2.5,100,0.00271,
8/9/19,1506,75-4,8,100,,,,10/1/20,No vis pellet,,2.5,100,0.00271,
8/9/19,1507,75-4,9,50,,,,10/1/20,No vis pellet,,2.5,100,0.33174,
8/9/19,1508,75-4,10,50,,,,10/1/20,No vis pellet,,2.5,100,0.33174,
8/9/19,1509,75-3,sfc,sfc,,,,10/1/20,,,2.5,100,0.67408,
8/9/19,1510,75-3,sfc,sfc,pellet,,,10/5/20,,,2.5,100,0.67408,
8/9/19,1511,75-3,1,300,,,,10/5/20,,,2.5,100,-0.0019,
8/9/19,1512,75-3,2,300,,,,10/5/20,,,2.5,100,-0.0019,
8/9/19,1513,75-3,3,150,,,,10/5/20,,,2.5,100,-0.0196,
8/9/19,1514,75-3,4,150,,,,10/5/20,,,2.5,100,-0.0196,
8/9/19,1515,75-3,5,100,,,,10/5/20,,,2.5,100,-0.0064,
8/9/19,1516,75-3,6,100,,,,10/5/20,,,2.5,100,-0.0064,
8/9/19,1517,75-3,7,50,,,,10/5/20,,,2.5,100,0.21042,
8/9/19,1518,75-3,8,50,,,,10/5/20,,,2.5,100,0.21042,
8/9/19,1519,75-2,sfc,sfc,pellet,,,10/5/20,,,2.5,100,1.07599,
8/9/19,1520,75-2,sfc,sfc,pellet,,,10/5/20,,,2.5,100,1.07599,
8/9/19,1521,75-2,1,150,pellet,,,10/5/20,,,2.5,100,0.01578,
8/9/19,1522,75-2,2,150,,,,10/5/20,,,2.5,100,0.01578,
8/9/19,1523,75-2,3,100,,,,10/5/20,,,2.5,100,-0.0092,
8/9/19,1524,75-2,4,100,,,,10/5/20,,,2.5,100,-0.0092,
8/9/19,1525,75-2,5,50,,,,10/5/20,,,2.5,100,0.09231,
8/9/19,1526,75-2,6,50,,,,10/5/20,,,2.5,100,0.09231,
8/9/19,1527,-,-,-,Evap DI water,,Evap.DI,10/5/20,,,2.5,100,,
8/9/19,1528,75-1,sfc,sfc,"Willapa River mouth, really slow filtration. Lots of fish observed at collection",,,10/5/20,Visible pellet,,2.5,100,1.16117,
8/9/19,1529,75-1,sfc,sfc,Turned orange after filtration.,,,10/5/20,Visible pellet,,2.5,100,1.16117,
8/9/19,1530,75-1,1,40,Gradient of color depending on depth,,,10/5/20,,,2.5,100,0.14209,
8/9/19,1531,75-1,2,40,,,,10/5/20,,,2.5,100,0.14209,
8/9/19,1532,75-1,3,25,Also very slow.,,,10/5/20,,,2.5,100,1.10084,
8/9/19,1533,75-1,4,25,,,,10/5/20,Visible pellet,,2.5,100,1.10084,
8/10/19,1534,-,-,-,Lab DI water,,Lab.DI,11/12/19,,,2.5,100,,
8/10/19,1535,77-1,sfc,sfc,Quite colored,,,11/12/19,"phase-lock failed on 1st CI wash, big pellet",53,2.5,100,1.0549,
8/10/19,1536,77-1,sfc,sfc,Quite colored,,,11/12/19,big pellet,>60,2.5,100,1.0549,
8/10/19,1537,77-1,1,50,"Quite colored, not completely sealed and Longmire evaporated",,,11/12/19,big pellet,48.1,2.5,100,0.07568,
8/10/19,1538,77-1,2,50,Quite colored,,,11/12/19,,48.3,2.5,100,0.07568,
8/10/19,1539,77-1,3,25,Quite colored,,,11/12/19,,34.6,2.5,100,0.12619,
8/10/19,1540,77-1,4,25,Quite colored,,,11/12/19,,32.1,2.5,100,0.12619,
8/10/19,1541,77-2,sfc,sfc,Quite colored,,,11/12/19,big pellet,>600,2.5,100,2.23106,
8/10/19,1542,77-2,sfc,sfc,Quite colored,,,11/12/19,big pellet,>600,2.5,100,2.23106,
8/10/19,1543,77-2,1,143,Quite colored.,,,10/5/20,Dark pellet at DNA extraction,,2.5,100,0.03277,
8/10/19,1544,77-2,2,143,Quite colored,,,10/5/20,Visible pellet,,2.5,100,0.03277,
8/10/19,1545,77-2,3,100,Quite colored,,,10/5/20,Visible pellet,,2.5,100,0.01455,
8/10/19,1546,77-2,4,100,Quite colored,,,10/5/20,,,2.5,100,0.01455,
8/10/19,1547,77-2,5,50,Quite colored,,,11/12/19,,111,2.5,100,0.16916,
8/10/19,1548,77-2,6,50,Quite colored,,,11/12/19,,65.9,2.5,100,0.16916,
8/10/19,1549,77-4,sfc,sfc,Lots of fish observed at time of collection and a dolphin,,,10/5/20,Big pellet,,2.5,100,0.48584,
8/10/19,1550,77-4,sfc,sfc,Big pellet,,,10/5/20,,,2.5,100,0.48584,
8/10/19,1551,77-4,1,500,,,,10/5/20,,,2.5,100,0.00328,
8/10/19,1552,77-4,2,500,,,,10/5/20,,,2.5,100,0.00328,
8/10/19,1553,77-4,3,300,,,,10/5/20,,,2.5,100,-0.0033,
8/10/19,1554,77-4,4,300,,,,10/5/20,,,2.5,100,-0.0033,
8/10/19,1555,77-4,5,150,,,,10/5/20,Dark pellet,,2.5,100,0.00924,
8/10/19,1556,77-4,6,150,,,,10/5/20,Dark pellet,,2.5,100,0.00924,
8/10/19,1557,77-4,7,100,,,,10/5/20,Visible pellet,,2.5,100,0.02716,
8/10/19,1558,77-4,8,100,,,,10/5/20,Visible pellet,,2.5,100,0.02716,
8/10/19,1559,77-4,9,50,,,,10/5/20,Visible pellet,,2.5,100,0.3777,
8/10/19,1560,77-4,10,50,,,,10/5/20,Visible pellet,,2.5,100,0.3777,
8/10/19,1561,77-5,sfc,sfc,,,,10/5/20,Big pellet,,2.5,100,0.26238,
8/10/19,1562,77-5,sfc,sfc,,,,10/5/20,Big pellet,,2.5,100,0.26238,
8/10/19,1563,77-5,1,500,,,,10/5/20,,,2.5,100,-0.0021,
8/10/19,1564,77-5,2,500,,,,10/5/20,,,2.5,100,-0.0021,
8/10/19,1565,77-5,3,300,,,,10/5/20,,,2.5,100,-0.0038,
8/10/19,1566,77-5,4,300,,Y?,,10/5/20,,,2.5,100,-0.0038,
8/10/19,1567,77-5,5,150,Filter fell on cup no 4 - JD,Y?,,10/5/20,,,2.5,100,-0.0151,
8/10/19,1568,77-5,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.0151,
8/10/19,1569,77-5,7,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0206,
8/10/19,1570,77-5,8,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0206,
8/10/19,1571,77-5,9,50,,30EtOH,,10/6/20,,,2.5,100,0.50884,
8/10/19,1572,77-5,10,50,,30EtOH,,10/6/20,,,2.5,100,0.50884,
8/10/19,1573,77-6,sfc,sfc,,,,11/12/19,,171,2.5,100,0.16848,
8/10/19,1574,77-6,sfc,sfc,,,,11/12/19,,160,2.5,100,0.16848,
8/10/19,1575,77-6,1,500,,30EtOH,,10/6/20,,,2.5,100,-0.0022,
8/10/19,1576,77-6,2,500,,30EtOH,,10/6/20,,,2.5,100,-0.0022,
8/10/19,1577,77-6,3,300,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.007,
8/10/19,1578,77-6,4,300,,30EtOH,,10/6/20,,,2.5,100,-0.007,
8/10/19,1579,77-6,5,150,,30EtOH,,10/6/20,,,2.5,100,-0.0192,
8/10/19,1580,77-6,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.0192,
8/10/19,1581,77-6,7,100,,30EtOH,,10/6/20,,,2.5,100,-0.0177,
8/10/19,1582,77-6,8,100,,30EtOH,,10/6/20,,,2.5,100,-0.0177,
8/10/19,1583,77-6,9,50,,,,11/12/19,,30,2.5,100,0.5998,
8/10/19,1584,77-6,10,50,,,,11/12/19,,60,2.5,100,0.5998,
8/11/19,1585,79-8,sfc,sfc,The fish people dumped lots of rockfish at the time the CTD was deployed,30EtOH,,10/6/20,,,2.5,100,0.28154,
8/11/19,1586,79-8,sfc,sfc,A little shark was observed at the time of collection,30EtOH,,10/6/20,,,2.5,100,0.28154,
8/11/19,1587,79-8,1,500,,30EtOH,,10/6/20,,,2.5,100,-0.0077,
8/11/19,1588,79-8,2,500,,30EtOH,,10/6/20,,,2.5,100,-0.0077,
8/11/19,1589,79-8,3,300,,30EtOH,,10/6/20,,,2.5,100,-0.0088,
8/11/19,1590,79-8,4,300,,30EtOH,,10/6/20,,,2.5,100,-0.0088,
8/11/19,1591,79-8,5,150,,30EtOH,,10/6/20,,,2.5,100,-0.0178,
8/11/19,1592,79-8,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.0178,
8/11/19,1593,79-8,7,100,,30EtOH,,10/6/20,,,2.5,100,0.07014,
8/11/19,1594,79-8,8,100,,30EtOH,,10/6/20,,,2.5,100,0.07014,
8/11/19,1595,79-8,9,50,,30EtOH,,10/6/20,,,2.5,100,0.73898,
8/11/19,1596,79-8,10,50,,30EtOH,,10/6/20,,,2.5,100,0.73898,
8/11/19,1597,79-7,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.1009,
8/11/19,1598,79-7,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.1009,
8/11/19,1599,79-7,1,500,,30EtOH,,10/6/20,,,2.5,100,,
8/11/19,1600,79-7,2,500,,30EtOH,,10/6/20,,,2.5,100,,
8/11/19,1601,79-7,3,300,,30EtOH,,10/6/20,,,2.5,100,-0.0069,
8/11/19,1602,79-7,4,300,,30EtOH,,10/6/20,,,2.5,100,-0.0069,
8/11/19,1603,79-7,5,150,,30EtOH,,10/6/20,,,2.5,100,-0.0237,
8/11/19,1604,79-7,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.0237,
8/11/19,1605,79-7,7,100,,30EtOH,,10/6/20,,,2.5,100,-0.0035,
8/11/19,1606,79-7,8,100,,30EtOH,,10/6/20,,,2.5,100,-0.0035,
8/11/19,1607,79-7,9,50,,30EtOH,,10/6/20,,,2.5,100,0.25999,
8/11/19,1608,79-7,10,50,,30EtOH,,10/6/20,,,2.5,100,0.25999,
8/11/19,1609,-,-,-,Evap DI water,30EtOH,Evap.DI,10/6/20,No vis pellet,,2.5,100,,
8/11/19,1610,-,-,-,Lab DI water,30EtOH,Lab.DI,10/6/20,No vis pellet,,2.5,100,,
8/11/19,1611,79-6,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.22754,
8/11/19,1612,79-6,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.22754,
8/11/19,1613,79-6,1,500,,30EtOH,,10/6/20,,,2.5,100,0.0047,
8/11/19,1614,79-6,2,500,,30EtOH,,10/6/20,,,2.5,100,0.0047,
8/11/19,1615,79-6,3,300,,30EtOH,,10/6/20,,,2.5,100,-0.007,
8/11/19,1616,79-6,4,300,Filter fell on mat after filtration - JD,Y,,10/6/20,,0.205,2.5,100,-0.007,
8/11/19,1617,79-6,5,150,,30EtOH,,10/6/20,,,2.5,100,-0.019,
8/11/19,1618,79-6,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.019,
8/11/19,1619,79-6,7,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0152,
8/11/19,1620,79-6,8,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0152,
8/11/19,1621,79-6,9,50,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.56756,
8/11/19,1622,79-6,10,50,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.56756,
8/11/19,1623,79-5,sfc,sfc,pod of white-sided dolphins observed at collection near CTD,30EtOH,,10/6/20,,,2.5,100,0.59856,
8/11/19,1624,79-5,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.59856,
8/11/19,1625,79-5,1,500,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0029,
8/11/19,1626,79-5,2,500,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0029,
8/11/19,1627,79-5,3,300,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0092,
8/11/19,1628,79-5,4,300,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0092,
8/11/19,1629,79-5,5,150,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0108,
8/11/19,1630,79-5,6,150,,30EtOH,,10/6/20,,,2.5,100,-0.0108,
8/11/19,1631,79-5,7,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0164,
8/11/19,1632,79-5,8,100,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0164,
8/11/19,1633,79-5,9,50,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.16339,
8/11/19,1634,79-5,10,50,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.16339,
8/11/19,1635,79-4,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.66808,
8/11/19,1636,79-4,sfc,sfc,,30EtOH,,10/6/20,,,2.5,100,0.66808,
8/11/19,1637,79-4,1,446,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.00314,
8/11/19,1638,79-4,2,446,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.00314,
8/11/19,1639,79-4,3,300,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0029,
8/11/19,1640,79-4,4,300,,30EtOH,,10/6/20,No vis pellet,,2.5,100,-0.0029,
8/11/19,1641,79-4,5,150,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.02854,
8/11/19,1642,79-4,6,150,,30EtOH,,10/6/20,No vis pellet,,2.5,100,0.02854,
8/11/19,1643,79-4,7,100,,30EtOH,,10/7/20,,,2.5,100,0.02109,
8/11/19,1644,79-4,8,100,,30EtOH,,10/7/20,,,2.5,100,0.02109,
8/11/19,1645,79-4,9,50,,30EtOH,,10/7/20,,,2.5,100,0.08287,
8/11/19,1646,79-4,10,50,,30EtOH,,10/7/20,,,2.5,100,0.08287,
8/11/19,1647,79-2,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,0.26455,
8/11/19,1648,79-2,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,0.26455,
8/11/19,1649,79-2,1,135,,30EtOH,,10/7/20,,,2.5,100,0.18434,
8/11/19,1650,79-2,2,135,filter fell on mat after filtration - JD,Y,,10/7/20,,,2.5,100,0.18434,
8/11/19,1651,79-2,3,100,,30EtOH,,10/7/20,,,2.5,100,0.15091,
8/11/19,1652,79-2,4,100,,30EtOH,,10/7/20,,,2.5,100,0.15091,
8/11/19,1653,79-2,5,50,,30EtOH,,10/7/20,,,2.5,100,0.07585,
8/11/19,1654,79-2,6,50,,30EtOH,,10/7/20,,,2.5,100,0.07585,
8/11/19,1655,79-1,sfc,sfc,Jellyfish observed from CTD deck,30EtOH,,10/7/20,,,2.5,100,1.31408,
8/11/19,1656,79-1,sfc,sfc,,30EtOH,,10/7/20,visible pellet,,2.5,100,1.31408,
8/11/19,1657,79-1,1,47,,30EtOH,,10/7/20,visible pellet,,2.5,100,0.3094,
8/11/19,1658,79-1,2,47,,30EtOH,,10/7/20,,,2.5,100,0.3094,
8/11/19,1659,79-1,3,25,,30EtOH,,10/7/20,,,2.5,100,0.24519,
8/11/19,1660,79-1,4,25,,30EtOH,,10/7/20,,,2.5,100,0.24519,
8/12/19,1661,-,-,-,Evap DI water,30EtOH,Evap.DI,10/7/20,,,2.5,100,,
8/12/19,1662,80-1,sfc,sfc,The whole set for this station took very long to filter and was yellow,30EtOH,,10/7/20,visible pellet,,2.5,100,4.75626,
8/12/19,1663,80-1,sfc,sfc,,30EtOH,,10/7/20,visible pellet,,2.5,100,4.75626,
8/12/19,1664,80-1,1,50,,30EtOH,,10/7/20,,,2.5,100,0.201,
8/12/19,1665,80-1,2,50,,30EtOH,,10/7/20,,,2.5,100,0.201,
8/12/19,1666,80-1,3,25,,30EtOH,,10/7/20,,,2.5,100,0.20165,
8/12/19,1667,80-1,4,25,,30EtOH,,10/7/20,big pellet,,2.5,100,0.20165,
8/12/19,1668,80-1,5,3,,30EtOH,,10/7/20,big pellet,,2.5,100,4.39684,
8/12/19,1669,80-1,6,3,,30EtOH,,10/7/20,big pellet,,2.5,100,4.39684,
8/12/19,1670,80-2,sfc,sfc,Took very long to fiter as well,30EtOH,,10/7/20,big pellet,,2.5,100,0.53055,
8/12/19,1671,80-2,sfc,sfc,,30EtOH,,10/7/20,big pellet,,2.5,100,0.53055,
8/12/19,1672,80-2,1,174,,30EtOH,,10/7/20,dark pellet,,2.5,100,0.04392,
8/12/19,1673,80-2,2,174,,30EtOH,,10/7/20,dark pellet,,2.5,100,0.04392,
8/12/19,1674,80-2,3,150,,30EtOH,,10/7/20,dark pellet,,2.5,100,0.04604,
8/12/19,1675,80-2,4,150,,30EtOH,,10/7/20,dark pellet,,2.5,100,0.04604,
8/12/19,1676,80-2,5,100,,30EtOH,,10/7/20,,,2.5,100,0.02306,
8/12/19,1677,80-2,6,100,,30EtOH,,10/7/20,,,2.5,100,0.02306,
8/12/19,1678,80-2,7,50,,30EtOH,,10/7/20,,,2.5,100,0.36686,
8/12/19,1679,80-2,8,50,,30EtOH,,10/7/20,,,2.5,100,0.36686,
8/12/19,1680,80-3,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,0.25478,
8/12/19,1681,80-3,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,0.25478,
8/12/19,1682,80-3,1,500,,30EtOH,,10/7/20,,,2.5,100,-0.0013,
8/12/19,1683,80-3,2,500,,30EtOH,,10/7/20,,,2.5,100,-0.0013,
8/12/19,1684,80-3,3,300,,30EtOH,,10/7/20,,,2.5,100,-0.0065,
8/12/19,1685,80-3,4,300,,30EtOH,,10/7/20,,,2.5,100,-0.0065,
8/12/19,1686,80-3,5,150,,30EtOH,,10/7/20,,,2.5,100,-0.0284,
8/12/19,1687,80-3,6,150,,30EtOH,,10/7/20,,,2.5,100,-0.0284,
8/12/19,1688,80-3,7,100,,30EtOH,,10/7/20,,,2.5,100,-0.0018,
8/12/19,1689,80-3,8,100,,30EtOH,,10/7/20,,,2.5,100,-0.0018,
8/12/19,1690,80-3,9,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,0.53167,
8/12/19,1691,80-3,10,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.53167,
8/13/19,1692,-,-,-,Lab DI water,30EtOH,Lab.DI,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1693,-,-,-,Evap DI water,30EtOH,Evap.DI,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1694,78-MT506,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,,
8/13/19,1695,78-MT506,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,,
8/13/19,1696,78-MT506,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1697,78-MT506,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1698,78-MT506,3,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1699,78-MT506,4,300,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/13/19,1700,78-MT506,5,150,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/13/19,1701,78-MT506,6,150,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/13/19,1702,78-MT506,7,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1703,78-MT506,8,100,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/13/19,1704,78-MT506,9,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1705,78-MT506,10,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/13/19,1706,77-MT505,sfc,sfc,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1707,77-MT505,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,,
8/13/19,1708,77-MT505,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1709,77-MT505,3,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1710,77-MT505,4,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1711,77-MT505,5,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1712,77-MT505,6,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1713,77-MT505,7,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1714,77-MT505,8,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1715,77-MT505,9,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1716,77-MT505,10,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/13/19,1717,77-MT505,12,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,,
8/14/19,1718,-,-,-,Evap DI water,,Evap.DI,11/12/19,,0,2.5,100,,
8/14/19,1719,81-1,sfc,sfc,Very slow filtration for all samples from this station. Filters were colored,,,11/12/19,big pellet,320,2.5,100,3.50662,
8/14/19,1720,81-1,sfc,sfc,,,,11/12/19,big pellet,380,2.5,100,3.50662,
8/14/19,1721,81-1,1,48,,,,11/12/19,big pellet,215,2.5,100,0.32619,
8/14/19,1722,81-1,2,48,,,,11/12/19,,36,2.5,100,0.32619,
8/14/19,1723,81-1,3,25,,,,11/12/19,big pellet,364,2.5,100,0.30441,
8/14/19,1724,81-1,4,25,,,,11/12/19,big pellet,110,2.5,100,0.30441,
8/14/19,1725,81-1,5,3,,,,11/12/19,big pellet,474,2.5,100,3.54017,
8/14/19,1726,81-1,6,3,,,,11/12/19,big pellet,400,2.5,100,3.54017,
8/14/19,1727,81-2,sfc,,,30EtOH,,10/8/20,,,2.5,100,0.21593,
8/14/19,1728,81-2,sfc,,,30EtOH,,10/8/20,,,2.5,100,0.21593,
8/14/19,1729,81-2,1,145,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.0387,
8/14/19,1730,81-2,2,145,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.0387,
8/14/19,1731,81-2,3,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.03046,
8/14/19,1732,81-2,4,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.03046,
8/14/19,1733,81-2,5,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,0.46679,
8/14/19,1734,81-2,6,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.46679,
8/14/19,1735,81-3,sfc,,,30EtOH,,10/8/20,,,2.5,100,0.27851,
8/14/19,1736,81-3,sfc,,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.27851,
8/14/19,1737,81-3,1,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/14/19,1738,81-3,2,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,,
8/14/19,1739,81-3,3,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.01215,
8/14/19,1740,81-3,4,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.01215,
8/14/19,1741,81-3,5,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.04154,
8/14/19,1742,81-3,6,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.04154,
8/14/19,1743,81-3,7,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.86553,
8/14/19,1744,81-3,8,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,0.86553,
8/14/19,1745,81-5,sfc,sfc,,,,11/12/19,big pellet,360,2.5,100,0.15103,
8/14/19,1746,81-5,sfc,sfc,,,,11/12/19,big pellet,138,2.5,100,0.15103,
8/14/19,1747,81-5,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,-0.0022,
