Date UTC,Tube #,CTD cast,Niskin,depth,comments,water.filtered.L,drop.sample,field.negative.type,Filter size (un),extraction,Extraction technician,elution (ul),comments,qubit (ng/ul),Fluor,Zymo columns,
8/7/2021,1363,x59_500,1,410,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1364,x59_500,2,410,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1365,x59_500,3,300,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1366,x59_500,4,300,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1367,x59_500,5,200,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1368,x59_500,6,200,ST,2.5,,,1,20220617,AW/MS/SE,100,"Not dry by time of elution, stored in freezer until 6/21then continued drying.",,,,
8/7/2021,1369,x59_500,7,150,ST,2.5,,,1,20220617,AW/MS/SE,100,"Not dry by time of elution, stored in freezer until 6/21then continued drying.",,,,
8/7/2021,1370,x59_500,8,150,ST,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1371,x59_500,9,50,ST,2.5,,,1,20220617,AW/MS/SE,100,Visible pellet,,,,
8/7/2021,1372,x59_500,10,50,ST,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1373,x59_1500,sfc,sfc,mackerel seen and caught at surface,2.5,,,1,20220617,AW/MS/SE,100,Visible pellet,,,,
8/7/2021,1374,x59_1500,sfc,sfc,mackerel seen and caught at surface,2.5,,,1,20220617,AW/MS/SE,100,Visible pellet,,,,
8/7/2021,1375,x59_1500,1,500,,2.5,,,1,20220617,AW/MS/SE,100,"Not dry by time of elution, stored in freezer until 6/21then continued drying.",,,,
8/7/2021,1376,x59_1500,2,500,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1377,x59_1500,3,300,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1378,x59_1500,4,300,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1379,x59_1500,5,200,,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1380,x59_1500,6,200,ST,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1381,x59_1500,7,150,ST,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1382,x59_1500,8,150,ST,2.5,,,1,20220617,AW/MS/SE,100,,,,,
8/7/2021,1383,x59_1500,9,50,ST,2.5,"Y, ext issue",,1,20220617,AW/MS/SE,100,Not all transferred from P to C1 step.,,,,
8/7/2021,1384,x59_1500,10,50,ST,2.5,"Y, ext issue",,1,20220617,AW/MS/SE,100,Not all transferred from P to C1 step.,,,,
9/4/2021,1385,N/A,N/A,N/A,"Ship DI, 2.5L, reusable",2.5,,Evap.H2O.reuse,1,20220622,MS,100,,,,,
9/4/2021,1386,N/A,N/A,N/A,"Ship DI, 2.5L, single use (1.0 un)",2.5,,Evap.H2O.dispose,1,20220622,MS,100,,,,,
9/4/2021,1387,x61_1500,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1388,x61_1500,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1389,x61_1500,1,500,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1390,x61_1500,2,500,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1391,x61_1500,3,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1392,x61_1500,4,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1393,x61_1500,5,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1394,x61_1500,6,200,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1395,x61_1500,7,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1396,x61_1500,8,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1397,x61_1500,9,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1398,x61_1500,10,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1399,x61_500.12,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1400,x61_500.12,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1401,x61_500.12,1,500,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1402,x61_500.12,2,500,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1403,x61_500.12,3,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1404,x61_500.12,4,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1405,x61_500.12,5,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1406,x61_500.12,6,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1407,x61_500.12,7,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1408,x61_500.12,8,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1409,x61_500.12,9,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1410,x61_500.12,10,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1411,x61_500,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1412,x61_500,sfc,sfc,,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1413,x61_500,1,444,"Krill in cup, not on filter, see pic",2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1414,x61_500,2,444,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1415,x61_500,3,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1416,x61_500,4,300,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1417,x61_500,5,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1418,x61_500,6,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1419,x61_500,7,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1420,x61_500,8,150,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1421,x61_500,9,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1422,x61_500,10,50,ST,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1423,x61_300,sfc,sfc,Slower than other sfc,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1424,x61_300,sfc,sfc,Slower than other sfc,2.5,,,1,20220622,MS,100,Visible pellet,,,,
9/4/2021,1425,x61_300,1,270,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1426,x61_300,2,270,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1427,x61_300,3,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1428,x61_300,4,200,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1429,x61_300,5,150,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1430,x61_300,6,150,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1431,x61_300,7,50,,2.5,,,1,20220622,MS,100,,,,,
9/4/2021,1432,x61_300,8,50,,2.5,,,1,20220623,MS,100,,,,,
9/4/2021,1433,x61_150,sfc,sfc,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1434,x61_150,sfc,sfc,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1435,x61_150,1,150,,2.5,,,1,20220623,MS,100,,,,,
9/4/2021,1436,x61_150,2,150,,2.5,,,1,20220623,MS,100,,,,,
9/4/2021,1437,x61_150,3,50,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1438,x61_150,4,50,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1439,x61_50,sfc,sfc,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1440,x61_50,sfc,sfc,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1441,x61_50,1,41,,2.5,,,1,20220623,MS,100,,,,,
9/4/2021,1442,x61_50,2,41,,2.5,,,1,20220623,MS,100,Visible pellet,,,,
9/4/2021,1443,N/A,N/A,N/A,"Lab DI, 2L, single use (1.0un)",2,,Lab.H2O.dispose,1,20220623,MS,100,,,,,
9/4/2021,1444,N/A,N/A,N/A,"Lab DI, 2 L, reusable",2,,Lab.H2O.reuse,1,20220623,MS,100,,,,,
9/5/2021,1445,x60_RF1,1,126,Special Project-Rockfish,2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1446,x60_RF1,2,126,Special Project-Rockfish,2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1447,x60_RF1,3,126,"Special Project-Rockfish, ST",2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1448,x60_RF2,1,191,Special Project-Rockfish,2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1449,x60_RF2,2,191,Special Project-Rockfish,2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1450,x60_RF2,3,191,"Special Project-Rockfish, ST",2.5,"Y, special project",,1,20220623,MS,100,,,,,
9/5/2021,1451,x60_method1,1,220,Water handling special project-Immediately,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1452,x60_method1,2,220,Water handling special project-Immediately,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1453,x60_method1,3,220,Water handling special project-Immediately,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1454,x60_method1,4,220,Water handling special project-1 hour,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1455,x60_method1,5,220,Water handling special project-1 hour,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1456,x60_method1,6,220,Water handling special project-1 hour,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1457,x60_method1,7,220,"Water handling special project-2 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1458,x60_method1,8,220,"Water handling special project-2 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1459,x60_method1,9,220,"Water handling special project-2 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1460,x60_method1,10,220,"Water handling special project-4 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1461,x60_method1,11,220,"Water handling special project-4 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1462,x60_method1,12,220,"Water handling special project-4 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1463,x60_method2,1,220,Niskin delay special project-Immediately,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1464,x60_method2,2,220,Niskin delay special project-Immediately,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1465,x60_method2,3,220,"Niskin delay special project-Immediately, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1466,x60_method2,4,220,Niskin delay special project- 1 hr,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1467,x60_method2,5,220,Niskin delay special project- 1 hr,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1468,x60_method2,6,220,"Niskin delay special project- 1 hr, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1469,x60_method2,7,220,Niskin delay special project- 2 hours,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1470,x60_method2,8,220,Niskin delay special project- 2 hours,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1471,x60_method2,9,220,"Niskin delay special project- 2 hours, ST",2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1472,x60_method2,10,220,Niskin delay special project- 4 hours,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1473,x60_method2,11,220,Niskin delay special project- 4 hours,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1474,x60_method2,12,220,Niskin delay special project- 4 hours,2.5,,,1,20220623,MS,100,,,,,
9/5/2021,1475,N/A,N/A,N/A,"Ship DI, 2.5L, reusable",2.5,,Evap.H2O.reuse,1,20220623,MS,100,,,,,
9/5/2021,1476,N/A,N/A,N/A,"Ship DI, 2.5L, single use (1.0 un)",2.5,,Evap.H2O.dispose,1,20220623,MS,100,,,,,
9/5/2021,1477,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220623,MS,100,,,,,
9/5/2021,1478,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220623,MS,100,,,,,
9/5/2021,1479,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/5/2021,1480,N/A,N/A,N/A,"Aerial control passive, 15 hours and 20 min",N/A,,Aerial.15hr,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/5/2021,1481,N/A,N/A,N/A,"Aerial control passive, 15 hours and 20 min",N/A,,Aerial.15hr,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/5/2021,1482,N/A,N/A,N/A,"Aerial control passive, 15 hours and 20 min",N/A,,Aerial.15hr,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1483,N/A,N/A,N/A,"Ship DI, 2.5L, reusable",2.5,,Evap.H2O.reuse,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1484,N/A,N/A,N/A,"Ship DI, 2.5L, single use (1.0 un)",2.5,,Evap.H2O.dispose,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1485,x63_500,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1486,x63_500,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1487,x63_500,1,340,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1488,x63_500,2,340,"Not taken, bottle failed. ",-,,,-,-,-,-,,,,,
9/6/2021,1489,x63_500,3,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1490,x63_500,4,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1491,x63_500,5,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1492,x63_500,6,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1493,x63_500,7,150,"Filter dropped on underpad, ST",2.5,"Y, collection issue",,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1494,x63_500,8,150,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1495,x63_500,9,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1496,x63_500,10,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1497,x63_500.1,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1498,x63_500.1,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1499,x63_500.1,1,500,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1500,x63_500.1,2,500,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1501,x63_500.1,3,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1502,x63_500.1,4,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1503,x63_500.1,5,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1504,x63_500.1,6,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1505,x63_500.1,7,150,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1506,x63_500.1,8,150,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1507,x63_500.1,9,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1508,x63_500.1,10,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1509,x63_1500,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1510,x63_1500,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/6/2021,1511,x63_1500,1,500,,2.5,,,1,20220630,MS,100,"Extracted same day as Amy's Bahama samples; not dry by time of elution, stored in freezer until 7/1 then continued drying.",,,,
9/6/2021,1512,x63_1500,2,500,,2.5,,,1,20220630,MS,100,"Extracted same day as Amy's Bahama samples; not dry by time of elution, stored in freezer until 7/1 then continued drying.",,,,
9/6/2021,1513,x63_1500,3,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1514,x63_1500,4,300,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1515,x63_1500,5,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1516,x63_1500,6,200,ST,2.5,,,1,20220630,MS,100,"Extracted same day as Amy's Bahama samples; not dry by time of elution, stored in freezer until 7/1 then continued drying.",,,,
9/6/2021,1517,x63_1500,7,150,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1518,x63_1500,8,150,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1519,x63_1500,9,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/6/2021,1520,x63_1500,10,50,ST,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/7/2021,1521,x63_300,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/7/2021,1522,x63_300,sfc,sfc,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples; visible pellet,,,,
9/7/2021,1523,x63_300,1,290,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/7/2021,1524,x63_300,2,290,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/7/2021,1525,x63_300,3,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/7/2021,1526,x63_300,4,200,,2.5,,,1,20220630,MS,100,Extracted same day as Amy's Bahama samples ,,,,
9/7/2021,1527,x63_300,5,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1528,x63_300,6,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1529,x63_300,7,50,ST,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1530,x63_300,8,50,ST,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1531,x63_150,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/7/2021,1532,x63_150,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/7/2021,1533,x63_150,1,137,,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1534,x63_150,2,137,,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1535,x63_150,3,50,,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1536,x63_150,4,50,ST,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1537,x63_50,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/7/2021,1538,x63_50,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/7/2021,1539,x63_50,1,44,,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1540,x63_50,2,44,,2.5,,,1,20220809,MS,100,,,,,
9/7/2021,1541,N/A,N/A,N/A,"Ship DI, 2.5L, reusable",2.5,,Evap.H2O.reuse,1,20220809,MS,100,,,,,
9/7/2021,1542,N/A,N/A,N/A,"Ship DI, 2.5L, single use (1.0 un)",2.5,,Evap.H2O.dispose,1,20220809,MS,100,,,,,
9/7/2021,1543,N/A,N/A,N/A,"Lab DI, 2 L, reusable",2,,Lab.H2O.reuse,1,20220809,MS,100,,,,,
9/7/2021,1544,N/A,N/A,N/A,"Lab DI, 2L, single use (1.0un)",2,,Lab.H2O.dispose,1,20220809,MS,100,,,,,
9/8/2021,1545,x65_50,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1546,x65_50,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1547,x65_50,1,43,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1548,x65_50,2,43,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1549,x65_150,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1550,x65_150,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1551,x65_150,1,144,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1552,x65_150,2,144,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1553,x65_150,3,50,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1554,x65_150,4,50,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1555,x65_300,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1556,x65_300,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1557,x65_300,1,280,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1558,x65_300,2,280,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1559,x65_300,3,200,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1560,x65_300,4,200,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1561,x65_300,5,150,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1562,x65_300,6,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1563,x65_300,7,50,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1564,x65_300,8,50,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1565,x65_500,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1566,x65_500,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1567,x65_500,1,425,25m off bottom,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1568,x65_500,2,425,25m off bottom,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1569,x65_500,3,300,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1570,x65_500,4,300,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1571,x65_500,5,200,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1572,x65_500,6,200,,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1573,x65_500,7,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1574,x65_500,8,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/8/2021,1575,x65_500,9,50,ST,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1576,x65_500,10,50,ST,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/8/2021,1577,N/A,N/A,N/A,"Ship DI, 2.5L, reusable",2.5,,Evap.H2O.reuse,1,20220809,MS,100,,,,,
9/8/2021,1578,N/A,N/A,N/A,"Ship DI, 2.5L, single use (1.0 un)",2.5,,Evap.H2O.dispose,1,20220809,MS,100,"Not dry by time of elution, stored in freezer until 8/10 then continued drying.",,,,
9/8/2021,1579,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220809,MS,100,,,,,
9/8/2021,1580,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220809,MS,100,,,,,
9/8/2021,1581,N/A,N/A,N/A,"Aerial 5 min, single use (1.0un) cup, active",N/A,,Aerial.5min,1,20220809,MS,100,,,,,
9/9/2021,1582,x65_1500,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1583,x65_1500,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1584,x65_1500,1,500,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1585,x65_1500,2,500,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1586,x65_1500,3,300,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1587,x65_1500,4,300,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1588,x65_1500,5,200,,2.5,,,1,20220809,MS,100,"Not dry by time of elution, stored in freezer until 8/10 then continued drying.",,,,
9/9/2021,1589,x65_1500,6,200,ST,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1590,x65_1500,7,150,ST,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1591,x65_1500,8,150,ST,2.5,,,1,20220809,MS,100,"Not dry by time of elution, stored in freezer until 8/10 then continued drying.",,,,
9/9/2021,1592,x65_1500,9,50,ST,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1593,x65_1500,10,50,ST,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1594,x65_500.2,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1595,x65_500.2,sfc,sfc,,2.5,,,1,20220809,MS,100,Visible pellet,,,,
9/9/2021,1596,x65_500.2,1,500,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1597,x65_500.2,2,500,,2.5,,,1,20220809,MS,100,,,,,
9/9/2021,1598,x65_500.2,3,300,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1599,x65_500.2,4,300,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1600,x65_500.2,5,200,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1601,x65_500.2,6,200,ST,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1602,x65_500.2,7,150,ST,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1603,x65_500.2,8,150,ST,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1604,x65_500.2,9,50,ST,2.5,,,1,20220810,MS,100,Visible pellet,,,,
9/9/2021,1605,x65_500.2,10,50,ST,2.5,,,1,20220810,MS,100,Visible pellet,,,,
9/9/2021,1606,x65_500.1,sfc,sfc,,2.5,,,1,20220810,MS,100,Visible pellet,,,,
9/9/2021,1607,x65_500.1,sfc,sfc,,2.5,,,1,20220810,MS,100,Visible pellet,,,,
9/9/2021,1608,x65_500.1,1,500,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1609,x65_500.1,2,500,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1610,x65_500.1,3,300,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1611,x65_500.1,4,300,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1612,x65_500.1,5,200,,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1613,x65_500.1,6,200,ST,2.5,,,1,20220810,MS,100,,,,,
9/9/2021,1614,x65_500.1,7,150,ST,2.5,,,1,20220810,MS,100,,,,,
