eDNA.sample,rep,class,order,taxon,nReads,Transect,position,depth,lat,lon
62,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,95,26,1,sfc,38.56360833,-123.3499667
62,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,1836,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Anarhichadidae%Anarrhichthys%Anarrhichthys ocellatus,6977,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Cottidae%Artedius%Artedius harringtoni,2422,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Cottidae%Artedius%NA,705,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Liparidae%Liparis%Liparis florae,527,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Liparidae%Liparis%NA,168,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,10030,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,1483,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas|mystinus,32470,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,145,26,1,sfc,38.56360833,-123.3499667
63,1,Actinopteri,NA,Embiotocidae%Embiotoca%Embiotoca jacksoni|lateralis,101,26,1,sfc,38.56360833,-123.3499667
63,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,52,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,444,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,120,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,120,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Cottidae%Artedius%Artedius harringtoni,2049,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Cottidae%NA%NA,658,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Jordaniidae%Jordania%Jordania zonope,360,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Liparidae%Liparis%Liparis florae,1025,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,944,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,593,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas|mystinus,9323,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,1788,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,237,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,808,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,398,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,978,26,1,sfc,38.56360833,-123.3499667
63,2,Actinopteri,NA,Embiotocidae%Rhacochilus%Rhacochilus vacca,507,26,1,sfc,38.56360833,-123.3499667
64,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,40,26,2,150,38.56174167,-123.6588383
64,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,140860,26,2,150,38.56174167,-123.6588383
64,1,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,15794,26,2,150,38.56174167,-123.6588383
64,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,154291,26,2,150,38.56174167,-123.6588383
64,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus keta,36,26,2,150,38.56174167,-123.6588383
64,2,Chondrichthyes,Lamniformes,Alopiidae%Isurus%Isurus oxyrinchus,2,26,2,150,38.56174167,-123.6588383
64,2,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,5351,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,8,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,74,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,85687,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Cottidae%NA%NA,12,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Hexagrammidae%Hexagrammos%Hexagrammos decagrammus,19,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Hexagrammidae%Ophiodon%Ophiodon elongatus,21,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Pholidae%Pholis%Pholis laeta,9,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,549,26,2,150,38.56174167,-123.6588383
65,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes saxicola,19656,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,38,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,67350,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,1957,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes aurora|chlorostictus|ensifer|eos|exsul|helvomaculatus|nigrocinctus|notius|rosenblatti|rufus|simulator|spinorbis,5889,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,53,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,22234,26,2,150,38.56174167,-123.6588383
65,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus,11064,26,2,150,38.56174167,-123.6588383
65,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,5021,26,2,150,38.56174167,-123.6588383
65,2,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,10408,26,2,150,38.56174167,-123.6588383
68,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,265,26,2,50,38.56174167,-123.6588383
68,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3742,26,2,50,38.56174167,-123.6588383
68,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,488,26,2,50,38.56174167,-123.6588383
68,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,15,26,2,50,38.56174167,-123.6588383
69,1,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA,15962,26,2,50,38.56174167,-123.6588383
69,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,47437,26,2,50,38.56174167,-123.6588383
70,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3896,26,2,sfc,38.56174167,-123.6588383
70,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,20663,26,2,sfc,38.56174167,-123.6588383
70,2,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA,272,26,2,sfc,38.56174167,-123.6588383
70,2,Chondrichthyes,Carcharhiniformes,Carcharhinidae%Prionace%Prionace glauca,12692,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,2529,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,206,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Osmeriformes,Osmeridae%Hypomesus%Hypomesus pretiosus,9,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,2,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,2957,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,2149,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,84,26,2,sfc,38.56174167,-123.6588383
71,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani,4812,26,2,sfc,38.56174167,-123.6588383
71,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,963,26,2,sfc,38.56174167,-123.6588383
71,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,698,26,2,sfc,38.56174167,-123.6588383
71,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,73,26,2,sfc,38.56174167,-123.6588383
71,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,12410,26,2,sfc,38.56174167,-123.6588383
71,2,Actinopteri,Clupeiformes,Engraulidae%NA%NA,23026,26,2,sfc,38.56174167,-123.6588383
71,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,32530,26,2,sfc,38.56174167,-123.6588383
72,1,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,95,26,3,500,38.56264167,-123.9785983
72,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,26259,26,3,500,38.56264167,-123.9785983
73,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,101614,26,3,500,38.56264167,-123.9785983
73,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,24461,26,3,500,38.56264167,-123.9785983
73,2,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,10,26,3,500,38.56264167,-123.9785983
73,2,Actinopteri,Aulopiformes,Paralepididae%Lestidiops%Lestidiops ringens,11230,26,3,500,38.56264167,-123.9785983
73,2,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,5,26,3,500,38.56264167,-123.9785983
73,2,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA,14302,26,3,500,38.56264167,-123.9785983
779,1,Actinopteri,Clupeiformes,Engraulidae%NA%NA,148,53,1,40,43.06397667,-124.480865
779,1,Actinopteri,Gadiformes,Gadidae%Microgadus%Microgadus proximus,7342,53,1,40,43.06397667,-124.480865
779,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,1263,53,1,40,43.06397667,-124.480865
779,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,19168,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,1348,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,34841,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Gadiformes,Gadidae%Microgadus%Microgadus proximus,21853,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,26,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Isopsetta%Isopsetta isolepis,14648,53,1,40,43.06397667,-124.480865
779,2,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,42116,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,26,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Perciformes,Cottidae%Chitonotus%Chitonotus pugetensis,339,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,708,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,35225,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,5619,53,1,40,43.06397667,-124.480865
780,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,9873,53,1,40,43.06397667,-124.480865
780,1,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei,102,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,800,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Gadiformes,Gadidae%Microgadus%Microgadus proximus,56023,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,1894,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Isopsetta%Isopsetta isolepis,40654,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,2476,53,1,40,43.06397667,-124.480865
780,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,33312,53,1,40,43.06397667,-124.480865
793,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,245,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,29651,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,16812,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,73908,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria,25440,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,137,53,3,280,43.0648,-124.87498
793,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,4151,53,3,280,43.0648,-124.87498
793,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,84980,53,3,280,43.0648,-124.87498
793,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,7695,53,3,280,43.0648,-124.87498
793,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,92638,53,3,280,43.0648,-124.87498
793,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,4,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,79,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,80577,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,13,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,48,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Perciformes,Zoarcidae%Lycodes%Lycodes cortezianus,28969,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Perciformes,Zoarcidae%NA%NA,5204,53,3,280,43.0648,-124.87498
794,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,44216,53,3,280,43.0648,-124.87498
794,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,119529,53,3,280,43.0648,-124.87498
794,2,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,3515,53,3,280,43.0648,-124.87498
794,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes cortezi|melanosema|sinensis|diploproa,45983,53,3,280,43.0648,-124.87498
794,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa,51262,53,3,280,43.0648,-124.87498
794,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,13604,53,3,280,43.0648,-124.87498
799,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,2864,53,3,50,43.0648,-124.87498
799,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes cortezi|melanosema|sinensis|diploproa,79952,53,3,50,43.0648,-124.87498
799,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa,86273,53,3,50,43.0648,-124.87498
799,1,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,3560,53,3,50,43.0648,-124.87498
799,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3399,53,3,50,43.0648,-124.87498
799,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes cortezi|melanosema|sinensis|diploproa,129845,53,3,50,43.0648,-124.87498
799,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa,132225,53,3,50,43.0648,-124.87498
80,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,89,26,3,50,38.56264167,-123.9785983
80,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,63,26,3,50,38.56264167,-123.9785983
80,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3207,26,3,50,38.56264167,-123.9785983
800,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,110,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,2088,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,10827,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes elongatus,3206,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,4180,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Scombriformes,Scombridae%Scomber%NA,278,53,3,50,43.0648,-124.87498
800,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,9027,53,3,50,43.0648,-124.87498
801,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,14,53,3,sfc,43.0648,-124.87498
801,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,50003,53,3,sfc,43.0648,-124.87498
801,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,327,53,3,sfc,43.0648,-124.87498
802,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,21,53,3,sfc,43.0648,-124.87498
802,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,31,53,3,sfc,43.0648,-124.87498
802,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,91893,53,3,sfc,43.0648,-124.87498
802,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,621,53,3,sfc,43.0648,-124.87498
81,1,Actinopteri,Argentiniformes,Bathylagidae%Bathylagus%Bathylagus stilbius,13155,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Argentiniformes,Bathylagidae%NA%NA,195,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,343,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,37919,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%NA,79,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,3131,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,1479,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,98,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,26619,26,3,50,38.56264167,-123.9785983
81,1,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,3682,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,844,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,14069,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,760,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,4632,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,18315,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Scombriformes,Scombridae%Scomber%NA,1085,26,3,50,38.56264167,-123.9785983
81,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,13591,26,3,50,38.56264167,-123.9785983
81,4,Actinopteri,Argentiniformes,Bathylagidae%Bathylagus%Bathylagus stilbius,310,26,3,50,38.56264167,-123.9785983
81,4,Actinopteri,Clupeiformes,Engraulidae%NA%NA,82,26,3,50,38.56264167,-123.9785983
81,4,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,8407,26,3,50,38.56264167,-123.9785983
81,4,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,5,26,3,50,38.56264167,-123.9785983
81,4,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,21,26,3,50,38.56264167,-123.9785983
83,1,Actinopteri,Argentiniformes,Bathylagidae%NA%NA,130704,26,3,sfc,38.56264167,-123.9785983
83,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,13786,26,3,sfc,38.56264167,-123.9785983
83,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,97866,26,3,sfc,38.56264167,-123.9785983
839,1,Actinopteri,Argentiniformes,Microstomatidae%NA%NA,153,53,7,500,43.06521333,-125.248965
839,1,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA,415,53,7,500,43.06521333,-125.248965
839,1,Chondrichthyes,Carcharhiniformes,Carcharhinidae%Prionace%Prionace glauca,16140,53,7,500,43.06521333,-125.248965
840,1,Actinopteri,Aulopiformes,Paralepididae%Lestidiops%Lestidiops ringens,22116,53,7,500,43.06521333,-125.248965
840,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,23,53,7,500,43.06521333,-125.248965
840,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,36,53,7,500,43.06521333,-125.248965
840,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,41,53,7,500,43.06521333,-125.248965
840,1,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA,1365,53,7,500,43.06521333,-125.248965
840,1,Chondrichthyes,Carcharhiniformes,Carcharhinidae%Prionace%Prionace glauca,25063,53,7,500,43.06521333,-125.248965
840,1,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,21,53,7,500,43.06521333,-125.248965
848,2,Actinopteri,Carangiformes,Carangidae%NA%NA,133,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,10208,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,8243,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,1811,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,242,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Clupeiformes,Engraulidae%NA%NA,374,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Gadiformes,Gadidae%Microgadus%Microgadus proximus,555,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,212,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,72,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Osmeriformes,Osmeridae%NA%NA,28,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Osmeriformes,Osmeridae%Spirinchus%Spirinchus starksi,581,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria,37,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,71,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,1845,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,2039,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,51,53,7,50,43.06521333,-125.248965
848,2,Actinopteri,Scombriformes,Scombridae%Thunnus%Thunnus alalunga|obesus,168,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Carangiformes,Carangidae%NA%NA,445,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,19449,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,11556,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,3365,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,289,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Clupeiformes,Engraulidae%NA%NA,717,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Gadiformes,Gadidae%Microgadus%Microgadus proximus,897,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,284,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,205,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Osmeriformes,Osmeridae%NA%NA,43,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Osmeriformes,Osmeridae%Spirinchus%Spirinchus starksi,816,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,3358,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,4195,53,7,50,43.06521333,-125.248965
848,3,Actinopteri,Scombriformes,Scombridae%Thunnus%Thunnus alalunga|obesus,306,53,7,50,43.06521333,-125.248965
