Hash,class,order,family,genus,species,origin
0607d56b39dc78eb41e25c42cedb62a77cf41bcc,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,blast
b4a68db1a2f4c394d9d7434523e7abc21287d132,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
92028620233cd0c41f107208904d0fb59a77c548,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
3050ea5b47e0b0088511f5c1fdc2cc26076c2ece,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
810737cce50f8974eb082812d3416e9256764b9f,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
ebcd55fdee4860933340e1e8063fbc675a955e39,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
6d6a47cb4b969823726b99d01a5f2a4381e755fc,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola mola,agreed
fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa fallax,insect
fcd760a324e1cb031e7310282cc488c2d2d2fe7b,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa fallax,insect
0f3431331a1393be3e5afdcbf1b51c072d0f6928,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa fallax,insect
1721dca7a4897f9b5b333d1f0b4db0201311cc02,Actinopteri,Clupeiformes,Clupeidae,Alosa,Alosa fallax,insect
cb02ff11f2bbaed932a1875667fd8968d5ccd471,Actinopteri,Perciformes,Pholidae,Pholis,Pholis laeta,insect
c5e81b10d2d09cf58e8b50a38bea3eb0f0643e29,Actinopteri,Perciformes,Cottidae,Artedius,Artedius harringtoni,agreed
45b4d875c860a9751b0f6bc66f74b75beac485e9,Actinopteri,Perciformes,Cottidae,Artedius,Artedius harringtoni,agreed
75d71ba6a76008ba53d7d7c867a659a757f29374,Actinopteri,Perciformes,NA,NA,NA,agreed
f24e923466243dea18aade30cdbe520da3f7ec2d,Actinopteri,Perciformes,NA,NA,NA,agreed
f7f1b38a9032dfe635efea6ac5ff29f22a378246,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,blast
a74bc2fecefdba08d8432cd9cb15c1eb0b79ff59,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,blast
9e30cf28c2616014a30d5f3bbf5bb367aa8efa56,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,blast
d287fb822dd7430665d4a5aba8cb9f85f07408f4,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,blast
dd7ef30451320cf4effa3a477e3d3f94c30bdd5a,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,blast
9161fb08367f7bd6d96be66764695098f60d44de,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,blast
2cee612f46cb15210a39ee93e900dcf149da537c,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,blast
5757820e14c6b161a80c0de777f0510d391143c0,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
79368929aa021b85c0c81d33b15ed891d8b972be,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
a6dcaba0f66174fc4be9186db8525cee19266a22,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus,insect
185ae4c57b429d479f1d4174eba11b3bb23abf35,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus,insect
30b8d37f294e817cbaddf8a5e854e6775ce7f5c7,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
7fe37a24840dfedd7ed17f6b8fe97c48f155b31b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
1a57477efc4a7c8e63ae71c66d10b258345aa22e,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,insect
84701c96cccf74d0c28901cd533649fdbceb081f,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,insect
ac443a9d36708ac1e956767cc7828a870b1afad3,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,insect
145a9e9883c318c2f3d6b6af10436d1270f8e15b,Actinopteri,Perciformes,Liparidae,Liparis,Liparis pulchellus,agreed
d0fbe17ea13614c2d8fa9717a3f66f284dea1663,Actinopteri,Perciformes,Liparidae,Liparis,Liparis pulchellus,agreed
084c808d5d3a1ca6a09f4e184aa9dff21398a739,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
8d5025970cda6cad5f3a25256c5e6032a6c41cf1,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
452664a3e68d8afd0a9ad25581cb6d0e50a5a271,Actinopteri,Perciformes,Cottidae,NA,NA,agreed
bb30f3d546fcdf9a64bab9048f058df9ceffbede,Actinopteri,Perciformes,Cottidae,NA,NA,agreed
3c12593a534c1d16b1b61aa17720e6d876eee572,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
4e52cccdd5a47704be8e2f4a2a1529afe1af9504,NA,NA,NA,NA,NA,NA
d5ee5da490111db3d45d638e9e2786b129b9adbc,Actinopteri,Perciformes,Zaniolepididae,Zaniolepis,Zaniolepis latipinnis,agreed
f3fcfcb40ae97397b88ed63d741a9393b9a61bd2,Actinopteri,Perciformes,Zaniolepididae,Zaniolepis,Zaniolepis latipinnis,agreed
62de04f61f282d3af378be83a67a38675fb2b40f,Actinopteri,Perciformes,Zaniolepididae,Zaniolepis,Zaniolepis latipinnis,agreed
1c988c30fc95e24659285115bc464e6dba81a20f,Actinopteri,Perciformes,Cottidae,Artedius,Artedius fenestralis|lateralis,insect
90082b989a8da4c2d3bc35cd2fb0e4477755059d,Actinopteri,Perciformes,Cottidae,Artedius,Artedius fenestralis|lateralis,insect
db966d033836d0ded2e84c8b0edee037b857f1ba,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus environmental|leucomaenis|fontinalis,insect
6235cc3529266b3f56e30771f14fc616c115ce48,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus environmental|leucomaenis|fontinalis,insect
c14a8ba93ead828b0f3eb8011d3f6d396e070f06,NA,NA,NA,NA,NA,NA
92753217b9c0bcce31edf2a7c80f075883ebd6e2,NA,NA,NA,NA,NA,NA
752893ad02c95ae553a2a8d31e1c366be428aea0,NA,NA,NA,NA,NA,NA
4786fd5f5655eaf49b86c69f0ff5f0415c30a095,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
3fd6f59e87ab10d82fb49d33bd5ac380ee4bfb5e,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
de46eb604aea58e97092d09f3e9e50966a49a7f1,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
777e88cf0a84cd0584cfa86337027cdcd4329fc4,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes miniatus,agreed
5839781ad24e7228fff6b976e4107fad7721f7f7,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes miniatus,agreed
c4addd2df92888b6844be5a0e862f4e417b0e36e,Actinopteri,Gadiformes,Gadidae,Microgadus,NA,insect
0c5f27679bc538cd836aa8948e14b85831c2c917,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
e79c2e8396211ef085e386384cda0d2ffd3d1a32,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
d83d08b41cdea348f59fbccfade7f247aa43a80d,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
cecd0cdd920607df91fc621f9866c1dbfbaf7ebe,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
0d42b5f3a15461eaf1aff36000c55612d74d61ca,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
7d74b4857920d66ad95a4f2014f1476e5714de41,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
3799b4de277e420fa49cadb124c3cbc4529a7000,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
10514aff00caac7d913df22305c27fa0ada95074,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
4f878b9cba4f7b6a30c47f2580863ec3e5d4cf4c,Actinopteri,Perciformes,Stichaeidae,Poroclinus,Poroclinus rothrocki,agreed
a5e46beec71f15834fa461dd43c3755db6e4e6a6,Actinopteri,Perciformes,Liparidae,Liparis,Liparis florae,agreed
78670ad98d15d3b397c97829ecb7ad108c53c925,Actinopteri,Perciformes,Liparidae,Liparis,Liparis florae,agreed
fc802e0c17c467b496631e6adf111cea8c1c2237,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,Actinopteri,Perciformes,Cottidae,Chitonotus,Chitonotus pugetensis,agreed
9b50724a2c8a61fa0ba66045dd6436936a26c471,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
c73f5536d000937b1460aac0bb9daaa3d8a46785,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
49466ca8930abf8f54257a662a1fab8d948f1775,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,agreed
aa42fe76d9711fc739bb0ef1b7dabef0547c8886,Actinopteri,Perciformes,Agonidae,NA,NA,agreed
8ca640535e1e64cc89c36269b71f9956513d79f7,Actinopteri,Perciformes,Agonidae,NA,NA,agreed
c0b095d63904d7585b32249f45d1833b6c3398ef,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,agreed
ce32f943f897735c06c301cd6156f38f18df99d5,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,agreed
cef481e25a47db51841169a9c086aedeb2cbcdd2,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
0bce5bf22016da8e2f70cbe67f1c49045f2347b0,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,Spirinchus starksi,agreed
d6b27bd8c2df90c50b8701424373430e13ea7e33,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
b40f1d8318ded5e273b12b6152b5d5d389e5e9ac,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
537f596d808ec253d065a1a110496ec556847f60,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
40bfa5358c11612732c781c0b6a6b095ba556b07,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
56113c06def93b4dbddeae9e94b21a6c0f8d7001,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
db5b2b81685f31f217f7c1b871074405eb5a8c38,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
2a4e60cc63c9b7ee1c19bdd0db1d1976162ad6fe,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
cff80005c1d4f0c7a92f480f69c9f1c198ae94f1,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes entomelas,blast
26b821c70841558a761e590f48ade574c354a979,Actinopteri,Perciformes,Anoplopomatidae,Anoplopoma,Anoplopoma fimbria,blast
d70f7749c19e64a38ff581d4d15c9504eda5c274,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
b7dbd522c6a60fb23939789167e6b07e51ab808b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
505ffe6a7ec798c875ea01df426a76181e6924d8,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
bcadf702d85e33a1553d52d69bca343045c3a4b3,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
5e19f897bd782d7357d7705a3a008a75b9669999,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
9356edf537f77f577d43efe33e9efd493d6d75bb,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
bae4473b928d8fd5cf0c045c4057d2ae79c91e8c,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
95cdd2378ff0cf268ad19797197083246088d0fd,Actinopteri,Osmeriformes,Osmeridae,NA,NA,agreed
0aa6ac2ba672474ab972e5244a182ef89291c1a6,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
06c6275b65173ebd0a254c84a292be8fbd41b415,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
2a9bf518ca12325c05c55e74c9d3f0dd41c2d2db,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
301a1e38f6d312de03079da82f7fadcd9a2bc9d1,Actinopteri,Perciformes,Sebastidae,Sebastolobus,Sebastolobus altivelis,insect
8b8c707e63f903e6d44eeee1e1b1a833b65fe5fd,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
4f44d4e40fc2ed31d3c1a073dd08a6524f84334a,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
6a7d8d3b5507aa8205b352a9424dc94571f410ef,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,blast
9bf24760161672af7e59910bf42cc5036c83a1c0,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis,blast
c05e5a046eac8d7b194fe0a65dbdcdd2a085731f,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
947136d837228d86c93101c68f063b107f3ec5c7,Chondrichthyes,Lamniformes,Alopiidae,Isurus,Isurus oxyrinchus,agreed
f58d5182e0f80cc70e8cd2b6fb2cb8fa4c43b40c,Chondrichthyes,Lamniformes,Alopiidae,Isurus,Isurus oxyrinchus,agreed
9e61add40f43ddbcf56b49d5f9dc9e9fa2f8c9c7,Actinopteri,Stomiiformes,Stomiidae,Aristostomias,Aristostomias scintillans,blast
5c2d1b8de4b54ab0e9bd53229e87f5c4823db7f3,Actinopteri,Stomiiformes,Stomiidae,Aristostomias,Aristostomias scintillans,blast
49ce97f2d99aa269e110923633a2373c549b84e6,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
e1f915f0e7dba7d7571bd94473235c2466830e7c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
c3e22333e6df78840d32afe4bc39677d6f2f9611,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
6cfb5eb1176178002e8fa02a887de1011c138256,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
1a25ccb871c407737560227740dc6237fbb7d1b6,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
6a57e99dc9ce7516c09b422a3882eda99b09fd35,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
8ecfbb8103efc5437b6520e31e04583444127189,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
b2a3ba3a9ed5049e5cf3cdc3a3453e715f86020e,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
669ede18278947048c455104d6c967a8df0b2f5e,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
78b55b6753e58f4c7ed0f942e21678a76f6ca949,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
b3e863f5e3c78842b715a12afa2a4b65ef20ff25,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,blast
1c177c86c5adbba728961f7f96cf3b5ba3144566,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
322b5754c62db5e9e5c10abb7b676238098eb501,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
97f93bd2bfaa5df14c4791a555428b6b761c66dd,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,Spirinchus starksi,blast
0142da2d017ce19d04ba79219e1244e4d6508d41,Actinopteri,Carangiformes,Carangidae,NA,NA,insect
969b159b632cdbff7a3808cfd8bd2d2bb7f9fc40,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
b74d5c9b60ae07e295d9fe4ca075c46df1512a5f,Actinopteri,Argentiniformes,Microstomatidae,NA,NA,blast
2dc8f8cc87ad7bb3e37d259a5f5b82877ada4628,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
149cc6e61bff7ca695c91cb220f2a1bbe0ec5ef6,Actinopteri,NA,Embiotocidae,Rhacochilus,Rhacochilus vacca,agreed
a36b1f74b49e36ef2b201dc0d17e864cadc8558d,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
af0c743edd0d25f8e9ba33c1ac672296d69e77fe,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
e4d5144ad27ad5de18321b825481ec511afd5de2,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis,blast
df34fe0b81a07fa9100b5c2eefb1ca16534f64c1,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja rhina,blast
6c1ff9d4fef9b1f22239ed6ffef2072819415f57,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja rhina,blast
a1561792070c60ec7ffe54a4267cf73704f412a3,Actinopteri,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta jordani,blast
5195d8e6851745be8c5414a34461cdfedc97efbf,Actinopteri,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta jordani,blast
96c13d97629e052ded5bf89e4ed88dce79f41241,Actinopteri,Pleuronectiformes,Pleuronectidae,Isopsetta,Isopsetta isolepis,blast
b65f51083365e888eb24bcac8076c5e76f6978e2,Actinopteri,Perciformes,Liparidae,Liparis,Liparis fucensis|callyodon,insect
b9d9e3aba11e40a4b62f8e621f5922dcdb874fc3,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
ccba8afad1603c142ae6fd0e2cbe9f6fe96a4e69,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
5d504e3c9227054ce79b6e4aa3596fec9b6e370d,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
b81c8003e94528bc6966e417c5cf69a44265adad,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,blast
04654de91b8cf17101219cbca04d8bf5f06e6b3f,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
0b5d901a8c2080383f41d58667cd2b87a24c086b,Actinopteri,Pleuronectiformes,Pleuronectidae,Lyopsetta,Lyopsetta exilis,blast
1397c103179ab1cf9b7f82c5fbe8fae370b2b1d4,Actinopteri,Perciformes,Jordaniidae,Jordania,Jordania zonope,agreed
2693665d1b9f571cfb60dd02cbdf6eb29740efca,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,Pleuronichthys decurrens,agreed
50f711b8685fc40972423202f4d8715eca05e27b,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
30ec23ccaabbac0e71082f9f5a6750d66b79ce1b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
2caac1f1ffdc20315b8aadcb0906fd3189728a7e,NA,NA,NA,NA,NA,NA
108b89d7bc6f719509939fb036b2c3fac5247cdd,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
38cddaff603eedb4729f0578495feaef738e3ad5,Actinopteri,Perciformes,Pholidae,Pholis,NA,agreed
c4171e68e8ee8a85b229db5025a8ccdbaf7812b8,Actinopteri,Clupeiformes,Engraulidae,NA,NA,insect
a61b53af71303c7249271f2467598f1bc7aa94e2,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Apristurus,Apristurus brunneus,agreed
40bf6998a006431e321570aa38dfb1a1185b925b,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
608595e958684cc170255994123c6ac04f1d3f4d,Actinopteri,Perciformes,Cottidae,NA,NA,blast
3b63cc7016a4b8374f33d8a97c4bc2a3df54ef49,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
5759b2ead7a20e99d83e9ab9d4c73720571c7d87,Actinopteri,Perciformes,Zoarcidae,NA,NA,agreed
88368243d126d872979fccd3fe02078cb700245e,Chondrichthyes,Lamniformes,Alopiidae,Lamna,NA,blast
51eb1eaab6f6f889068fb4644e77658cac8fbc67,Chondrichthyes,Lamniformes,Alopiidae,Lamna,NA,blast
c4f99ea0ebfe2b4750e0753a706d1240b714fa1f,Chondrichthyes,Lamniformes,Alopiidae,Lamna,NA,blast
fe58151067a50df0bff69c184cc2fde9b8facb14,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
2066423e78c09c3fdda9e069bb60179a716275bf,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys stigmaeus,blast
8ca7aaee484670461fcf2bad8c3509d62f6e9b51,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,Spirinchus starksi,blast
f41952bdcfcffb4e77ecfa64cb61e61c9ba3405c,NA,NA,NA,NA,NA,NA
1fd30227f1b73752a6792b084c2ab5d210e5fbbb,NA,NA,NA,NA,NA,NA
5c3ec36d518cca47af23c63fd7ddcf424bdaae02,NA,NA,NA,NA,NA,NA
ecf7406f4ed209d882644dcb7d87d557460ec48a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
49730be4f2c359e719cf936a31ba5a7ff22f1fbb,Actinopteri,Myctophiformes,Myctophidae,Nannobrachium,NA,blast
50caf99b71bc485fe0de67a00acf06529f9b41b1,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
1dee26063427dd558a2bb41457e47e701c10e6ca,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
ee5b4f963218eaff0a71b282394e3a1f60999c56,NA,NA,NA,NA,NA,NA
e1015345023fb166a18ff1d74e2ec65385b43941,Actinopteri,Clupeiformes,Engraulidae,NA,NA,insect
52fce09b2d8b0068879776197340a25097a4553a,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
e6137cc2debbcfe4b506530059f2920481068e06,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
65f7d5c6ffbc6ac0a8e5924da5c044b003621ac7,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
c9bde02e360feb7d1f7346be80b129c6e8ec6c2b,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
dc473628fe3cfe650b6bf4b24e2ed135f7dd83d1,Actinopteri,Cichliformes,Cichlidae,Oreochromis,NA,blast
9297caf3b8ccfe9afa82fd5bfd2669ac62a78fac,Actinopteri,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,blast
29b88ab0e56daba915e247933bb7a50abf939ded,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
624f286a48c9ddd03054b2d0e5447ea7bce5caf0,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,Cyclothone signata,blast
255f3be99225e6c9fb37d17765fb2e094f07179f,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
46198a966b943c5f03fd710b52b7f74fc3e2ca5e,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,agreed
c1c98db07e6c9c0d16e8c2fc261d6b0fa7b08271,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
09f2fbc0b5fdf63d4ee96956e11a6a1ab8f8e1d1,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,agreed
e70c41286827c9a707e80331d95453d965928615,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
657fa5be2083991eecd74e20780328f325fda81f,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,blast
f630016004d14f913588bcdb2d8aa539b38aa968,Actinopteri,Aulopiformes,Paralepididae,Magnisudis,Magnisudis atlantica,blast
d80fa158d5da31a4a5174e93713d8941bcec2216,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,agreed
ecbaee08d485253e4922241cf2cfb7bd82e41bea,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
bdcc2a981c254b198c87fe9a0eac74d87d4c2c3f,NA,NA,NA,NA,NA,NA
563571c9bf93780852270829b15426ab113f08c5,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,blast
0340224ad7a9a7449e063a1afa42c9fc31c842d3,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
1668faac9ff5696ce66c128a5f2bf7ddc1a39152,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
adf3de9c41d8d9ff8837fcad33fd02ca916cc6cf,Actinopteri,Perciformes,Zoarcidae,NA,NA,agreed
e6a397485ea2385c0560331f02e3ed2a46aa20de,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
e418982e110a2658a591d16faf03894b97c3f591,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
10dabb02acb006f509027c4577cd20b975a93fcd,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,blast
0f2695d4c6f4a11c3655e0ea973f3822a3d752ea,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes diploproa,blast
b37bacb0a33f6f28f4b4dcb920f470f494991026,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes diploproa,blast
627d0332bb378bc10a43636d22a7412bb39f3274,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,agreed
d1437df1850f08cf4170ea07effd0c3996f8a1c3,NA,NA,NA,NA,NA,NA
02be8b660d5605780c126e1fc59efe6b3cd56f05,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,blast
c6c955f291475e780abb2fa341ef1bd10c7fecbf,Actinopteri,Osmeriformes,Osmeridae,Hypomesus,Hypomesus pretiosus,blast
7177804c7d6cdbbe5f0fca45d9027c5ea50390fc,NA,NA,NA,NA,NA,NA
9d88654f81c088895d234a198c2a56f8607e160e,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
64e37d7246c2c5d0908676ec73ae8165cff444c0,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,blast
0fc168a27d36336299ebbacc3c28fd4326504df9,Actinopteri,Perciformes,Sebastidae,Sebastes,NA,blast
4a206ace400a44340a2060c8e788e9159313b363,Actinopteri,Argentiniformes,Microstomatidae,NA,NA,blast
c05880852378ae9a866f649dabbe377570670816,Actinopteri,Scombriformes,Scombridae,Scomber,NA,blast
2b5ff304e8ef2852a4df67af68e6d0ece3da06a5,Actinopteri,Scombriformes,Scombridae,Scomber,NA,blast
278ddb3416c102e8d8eca493ce1c157459711124,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,agreed
3eed65c7e2b1e7c7b08c1fa9d0a44d890dba8a16,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus,insect
a875aaff7d8523dfbde77d7bdcb0ff2a55f1c6b9,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,blast
294a9b60b4af88350007786ea12f539e4c87f2aa,Actinopteri,NA,Embiotocidae,Embiotoca,Embiotoca jacksoni|lateralis,insect
efa86d4f2e3d79c5e0a60e6fe8f18ae053844042,Actinopteri,Carangiformes,Carangidae,Trachurus,NA,blast
58c719a06be422cfae24d90f1295b59179a829f0,Actinopteri,Perciformes,Zoarcidae,NA,NA,agreed
c89f36fa81956fce7a356dabe172c203de58c8fa,Actinopteri,Argentiniformes,Bathylagidae,NA,NA,blast
