Hash,phylum,class,order,taxa
73214ee3308001380e3332d52fb53eab3c29742e,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e35b6c71a6c05960865654bba68611b2dc1bc203,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
084c808d5d3a1ca6a09f4e184aa9dff21398a739,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
953e5c8ea4076f70f2cab823cddaaa09c35d7ed3,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
8d5025970cda6cad5f3a25256c5e6032a6c41cf1,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
3c12593a534c1d16b1b61aa17720e6d876eee572,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
390aee699b56f52b0d2b6e5f458d711b30f0f177,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
d5ee5da490111db3d45d638e9e2786b129b9adbc,Chordata,Actinopteri,Perciformes,Zaniolepididae%Zaniolepis%Zaniolepis latipinnis
c92f17b1c5a74a9a9ea00eafd6e7b169009ec860,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
c6456cf470ef49733266a2eeb0add3ad90a0b4bd,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a9632b1629bbab996bca412a795c331f4dc009c3,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
ab2a6517ef9e22d5d280b07a6799b20517c8e8b8,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
38242ba9b2a5eaeaab1f5cc1c00e77df15c7a691,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
74f355fa4bd0ac7eec829c4c743f1fe52ba5b879,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
f6092394a4894dd6cd3a7bb93b9f535989673617,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
71156eee2f4bd8579cb19cc290bbbb43847b8b46,Chordata,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida
615a8a074852ec62434447babf56a54a647ce7a7,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
696f9d3a433fc1e3acb236a201abefce67a9b782,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
caa36f08937a72a7af22984a22c0837f464e2c83,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
4dda379abb2e775fd1ed0e73b7a560d59ffeaaae,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ee380db4845ebe23398cee9d21a85b5a6f4e66cc,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
ee24524e38793826876647b989cbcd19e9d19bd0,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
6d7f6373eab9a77d9d7fe59ac08110457be818c1,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
3affc3f85e815d496cdd5ef256fd86b8f401670c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
5696d761159b99840d282dc18718561c46c627e9,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
4880ceda6416de88c5d44d23c1245aa73234e656,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
8afb34db536eb177e924077f9c94386b4344e133,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
22fcb6e863723de2e50c8e5e0d0e489b52f3026a,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
3fd6f59e87ab10d82fb49d33bd5ac380ee4bfb5e,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
777e88cf0a84cd0584cfa86337027cdcd4329fc4,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes miniatus
76d05848dbc427299d0297d81ab18a19e14be346,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
3c3aaf81d3ff3426f51bc7d79301c2fac2b975f6,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
67b970ff1722d6461ccf6002d5ec3ac9b67f2ea8,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
033ced900a259b730755f782fb11d915c3f7ed40,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
98a02ab54ee6d843659ccde3952a2f880355475f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a2bb4be753a533189c893ca6b001f9a2cae2b49d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
b777b8ae8eaaa3c9cf1bf2a6beb8d1f55065cb75,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
d83d08b41cdea348f59fbccfade7f247aa43a80d,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
bec207ddb2001d06bc3e25d7cb5677d54558a071,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
7dd3f844636830c096db025033e81f15ff51c254,Chordata,Actinopteri,Perciformes,Cottidae%Radulinus%Radulinus asprellus
a8116d06e3d50b123aa0440ac0e120e190ba7bd8,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
47b5dda6a47f1d2b9fe7cf3c1ea0fd9e22112f34,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
7d74b4857920d66ad95a4f2014f1476e5714de41,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c51d02833eb54b3b3f14da3b6ae5d7d70adae027,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
585eccbcc3465e718cadcfd83c8f6fd9189a2dd6,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
7e1e095b9490d46a4c7a0c9ebdc2ed220fdd6b9e,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
bdf9706ddc7287081fdd97efbc9def37ae075536,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
3e2dac9752a05e3e142e58a6814e1d77e4bb4fb0,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
965af45f8b3192327813dd0d55a8017f8358470f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
4dd98a030f0afbfd410401619f5b0d8f2655ecaf,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a8fee91f0484d2ce48155f7947d2b641e011591d,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
afe266838854233cf2d028e77d8736e31f2cf23f,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
a4423115edb73fb1a77cbb007a5e7237a63bcbc5,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
82fef069a18cad6512d6c5cc0636a01faa6e13a1,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
84fc18ba5cc36c5eecd6de8421f0278a979f4dc7,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
f6869ee74d1428e6259ae9e1767708f7f7bdfdba,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
40d7c8eb2fa30e3e4c78eb42ace714e640aa0b6a,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
fc802e0c17c467b496631e6adf111cea8c1c2237,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
12469b2670f495178871c48f219d434ab8db2c99,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus
ba262cf32faf51ed57d8947bd5dd97f1ed68f78f,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
46d892ee6f41ab27e5ce10fc56ad2d1dfca0444e,Chordata,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus
3dd818becdf7cd991eaef2ba66b2839ffffe3e3b,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
35416e3200df81c6865661bdbf2fabdceecdb5b4,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
9b50724a2c8a61fa0ba66045dd6436936a26c471,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
49466ca8930abf8f54257a662a1fab8d948f1775,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
194949614568a253b7b11a878b593ce254e3c4e0,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
d8eade97d5730e50cb599730f509bb03921a73c2,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
c0b095d63904d7585b32249f45d1833b6c3398ef,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
9ac4a06802a5cc4aebcdda699036f9e4c71b9865,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
cef481e25a47db51841169a9c086aedeb2cbcdd2,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
871cfc729a3b2562a392d3cf9635748f4d1fe792,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
f49c19d36d2d978f8c3a8e2a31df850108fe5101,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
d1c0798f00f2cb03ce9cadbfa1e77f7d8b091932,Chordata,Actinopteri,Perciformes,Cottidae%NA%NA
cd9f7d529fc6ac4e7db98e34968f25e6787d66aa,Chordata,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni
d6b27bd8c2df90c50b8701424373430e13ea7e33,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
56113c06def93b4dbddeae9e94b21a6c0f8d7001,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
71fe6c2e90ba8fc2e293f834745e426a6f0174ee,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
3cc2156d4ba71e4e883cbe748e442eeb8662a3b5,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
82dea6a31c4cce8fa7eb506e2071ac07376433be,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ad5b7abfb4d03b21b895259f83436d7f84c03b65,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
bc9b90b85eba4bdc9be0279b5e1e8b240f275536,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
806ca444f6a197b8bb7e8fab7801bf9da9cc5040,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
01bc9599dd83b798b273c0920f164a63a62cd827,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
809835aa4363bf3b40f34871b877841843c18147,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
2b945bb11bfdc1bb48bdf954872e978cec92a1de,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
40bfa5358c11612732c781c0b6a6b095ba556b07,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
d798559dc946679389c257387514fc5da10c3b97,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
5e168c514a30d5c11a4cc29173fe7cee34d6ab82,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
a4444805570515e36fa925ee3b05e8e0bb35b39e,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
cdc17842bbe57cf5e3b1446af6154e08783be113,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
bee1985f23c65393594375da280c98db283fe7bb,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
95b9ef1d5f8547efb201645cb162de84b49c2c56,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
0853300ec7368bdb4d7d128abe496c2aaff1afac,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
a0cc3b333cdb3e61d70b00a71c96bca299026dc9,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
152f8b8138dd385a09c21b7464fb7f55af9b6dbf,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
f2e66ec9175c8ca9f008dee85626d763ba3f05e1,Chordata,Actinopteri,Perciformes,Hexagrammidae%Ophiodon%Ophiodon elongatus
11aa8f5451bcd22f17c7b9c8857e98d651ed620a,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
25d0d4969d5ab1212eb6e9c562f9e8f71e9ea92f,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
9bf3aa41abeae1f632e9d93d148cde8689c56cbb,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
53f7eb9d380ebed27fc6249a1a33cd73886d5607,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
e7b26f5e1dbfab2cf987a25dacb788b184024178,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
d4e9ce32d302bf1bd5c1b183722ccb9507b54387,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
b9f35d0c48c82a2312bcd4dd6eb87834ad7e3a04,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
db5b2b81685f31f217f7c1b871074405eb5a8c38,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
37937dedbcfee403553dac820a6425ecfc0eb7b2,Chordata,Actinopteri,Gadiformes,Gadidae%NA%NA
cff80005c1d4f0c7a92f480f69c9f1c198ae94f1,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas
26b821c70841558a761e590f48ade574c354a979,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
d1c31e6b2286be6083d4f1ede8ad7183d54c3b78,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
8c8fa7ae61a15beec4e6a9cd105aad6b671ce48a,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
b7dbd522c6a60fb23939789167e6b07e51ab808b,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
3c2cfbf1f6e325a102443417621b2245e0255ab0,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
90ff17ea8c62e7e509b55dc8690d34dc5a6dafbc,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
02601e436da9411a7fc4ad48e247d8d4660a386d,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
d3326a8b60904c1e341c255cf70adadbcf568281,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
17665362b8a33c8125f3219374208ab057be56e0,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
505ffe6a7ec798c875ea01df426a76181e6924d8,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
8ccd871ed72d962d21ddd19f9b3c4290008a2dd7,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
36a95d8902b02def35cd0b8d1baae85c7c9e9ecc,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d22b3c86520327942927113012e3a69aa4a61302,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
7d2e1543f052efb42ed696f819939f3bf6092096,Chordata,Actinopteri,Perciformes,Cottidae%NA%NA
bcadf702d85e33a1553d52d69bca343045c3a4b3,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
1e97c189af60a5ee31bff463359bb8b9bb891911,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8feb40c5601eac01bad383d9c4b33fe554a0fba2,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
591d1de1f070d967eabedb95ed4445d78a6e47d6,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
be4db027d5fa706ce2c0b257195543ead1427525,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
8d75671ea22e6d43ac72521b63e3addc3f5bde94,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
d8b8cf3b83849c6f6b3fa779c4dbf5304044e70f,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
8f877ef23ea9cd63931b4b2c6f750cf305a29ed5,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
26ecc6a44aa7e8e0bed5e9de66103eced524c74f,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
14f5aa06be1a69dd98ece0d89d2bb3f41b307b2b,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
3fd7ba45322d95eefbe2f5656c27d49c5e4717fc,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
13193d973ca1060ab1b619d1d59d94077fd1d4b1,Chordata,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus
5e19f897bd782d7357d7705a3a008a75b9669999,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
ad8f915c71b5ccf58a167a41bc4b6c807264ca5d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1bae9c13b9e6bbf6f9a2ecd048b995d9a7dca56b,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
20d7bb645e7da0c3abab8b2b5675fa2cb1c1b832,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
7d072ecea5f9f3f152d9203f7c51a6d91db1d9e9,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
08b95f0c853417a7dbdc29cb8dc805a75e6696e7,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
56e8443b8518155bdacf0a29c9174474a56a494b,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
53b1918f1dbdcf205b4e0fbd6107d522725729af,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
b56c1f051b3f00809c7b3923cf3179a48f4f6ed9,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
bb2963cf4e6f1bbc0626abb55a78b4ce9e966962,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
e1ff3612d8f1d42c2d0eabd8a974890807d222fa,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
29baeb4a1d5c77f3bc1dda57ad052e2ce569c1da,Chordata,Actinopteri,"NA",Embiotocidae%NA%NA
92851939f20007f832dd0f52fc4c78b6acc3ae96,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
9356edf537f77f577d43efe33e9efd493d6d75bb,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
dcf5e7cb5724900b702d0cc7b721ac782a704946,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
b65a7a025137e4094d650a05b12964e6571ad250,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
f6f7231f5edcd24b0e2841cdda484750db4991b6,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
09c42f349458415cd82e1ed373c635845a5ed927,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
013a47bd2af443e0acd6a6f1f8b9524467a5a57b,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
093a41884329ee65f81a2b784724fc2f840dc841,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
27872a43b28bac27fffffd23bed6f81c03a3b46a,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
2a4e60cc63c9b7ee1c19bdd0db1d1976162ad6fe,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
39713f49e2ff367ef844b2afbb0f4018907387f9,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
f090e018e60fb39b61a4e7282e59edc0ff404309,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
c2d3384aae219108d01f12422119d7bc8224a976,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
97dccae379ea6902ba0a890a24aa79f842a0312b,Chordata,Actinopteri,"NA",Embiotocidae%NA%NA
9c648d59b704b96753de74bf21d4bec0dd4d1d96,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
3e0bac749502901db6770bb8e0a57ffd5dfa25e1,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
78b0fb4ea34a40faec68e244b2d123c2d0b68046,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
14076fb66b0830a4fa582a79ee74c54428ad8203,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
b61e0ab61fd0e9fa98f603b2adb480dd78c0832f,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
d64f57b9e4172ed681164b5a6e4d0e81bdb6b4de,Chordata,Actinopteri,Perciformes,Hexagrammidae%Ophiodon%Ophiodon elongatus
f3fcfcb40ae97397b88ed63d741a9393b9a61bd2,Chordata,Actinopteri,Perciformes,Zaniolepididae%Zaniolepis%NA
8486bfcb5fb6316b889d365129fce96273804909,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
b11fdab12e64ba8b612b7aa89fa81466b2652431,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
b932320168ade7e4202d9eaf105bc2968af2db52,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
70e651236a67676921168c627ea2b964bd141be6,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
3002152cb8ee7756a97a1466e6a3ff6917335965,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
bae4473b928d8fd5cf0c045c4057d2ae79c91e8c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
45de879eedee3283264cd5a496464c1ff4319c39,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
4e4c3cdf257db807e116f06f90948e2b1e432c54,Chordata,Actinopteri,Perciformes,Cottidae%NA%NA
da163fe79d36d02d567336dfb14458a22e07eaa3,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
5e2bd295a3603b1a9b4a9fd34ce847893eec13d0,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
52b791536961d9296fe06118393e21c913c8a2f6,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a33a7391d2325bf211e89c5f7b9e0daf05b7c533,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
44d4bb7cb72939261f82ca532eb2a70e5472b0d2,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
7d92d71a0654ff0705d2f2deb201b4899e28bd4c,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
f26f0474848d1a687866a4ad0becdb25ee47ff1b,Chordata,Actinopteri,"NA",NA%NA%NA
0aa6ac2ba672474ab972e5244a182ef89291c1a6,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
3768f5611bf8b00d3555e9692c766c95ce2e183c,Chordata,Actinopteri,Perciformes,NA%NA%NA
fa81938918d0550796e93b9f7c59dd0429979426,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
47801584db5eec4e14952cb2d6f9d3dfd9558be7,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
cc6a92c20a8195a5c58a5a4011fc594bab659266,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
10a72dcf1d6af132ae36ce2f08ee3b03bcc1b7ee,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
8b8c707e63f903e6d44eeee1e1b1a833b65fe5fd,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
576b1ad27194efab637068f2c30530a0deda9ac8,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
06b06390e88fc05fe13411849e883450d21ce2e5,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
97c85ca64959f555deca6f739fd10a4a422c14f5,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
4e357706f49a96c843cd9924660e206a8f21f0ab,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
3e6f1aa84fdb0c67abb6077f32049cfd196d7260,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus
4f44d4e40fc2ed31d3c1a073dd08a6524f84334a,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e58fefded1c54fdbf25ec640c8dfeb9e22f19958,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
6a7d8d3b5507aa8205b352a9424dc94571f410ef,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
b40ec391b88d657d3200acdce44dd8b4a5a33d58,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
557206e4fa76231d4cb62c68c4ab2aeb88944660,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
92028620233cd0c41f107208904d0fb59a77c548,Chordata,Actinopteri,Tetraodontiformes,Molidae%Mola%Mola mola
10f6ce9dc5bffd667a43b881d6bd80b6749b1385,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
0f9523743c29705ccdbb5598bb052b20530226cf,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
6c42f6b77106dbdf53157f7dea7298c4225ccd78,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
1eeae861fb15dacc5569d17c316a39d0444b1400,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
0908b929ecb6fc033b08fe1dde7b04246bdbaeca,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
b27b075fb23f08a8d39fd492401b5ac67890367d,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
1e84465c1c42a36df429e238a125663f6aebfd89,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
8e633df5a0c3eb327f7335ea6269c6798ae9b8c8,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
0ce6f1fe02c79f2a761797de2a582dae1ef99bd5,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
523145cbaa3d439b488b70b84fa1722a79564f66,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
d76cd6bb58540d258d70bdc141016e5622810407,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d94eacaade1659bef21bf8e1f3a9b14276bf6d19,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
