Var1,Var2,value
UDP0054,UDP0091,0.5
UDP0055,UDP0091,1
UDP0056,UDP0091,0.6
UDP0057,UDP0091,0.8
UDP0058,UDP0091,0.8
UDP0059,UDP0091,0.8
UDP0060,UDP0091,0.6
UDP0061,UDP0091,0.7
UDP0062,UDP0091,0.9
UDP0063,UDP0091,0.8
UDP0064,UDP0091,0.8
UDP0065,UDP0091,0.6
UDP0066,UDP0091,0.8
UDP0067,UDP0091,0.8
UDP0068,UDP0091,0.8
UDP0069,UDP0091,0.9
UDP0070,UDP0091,0.9
UDP0071,UDP0091,0.7
UDP0072,UDP0091,0.5
UDP0073,UDP0091,0.7
UDP0074,UDP0091,0.7
UDP0075,UDP0091,0.7
UDP0076,UDP0091,1
UDP0077,UDP0091,0.6
UDP0078,UDP0091,0.6
UDP0079,UDP0091,0.7
UDP0080,UDP0091,0.8
UDP0081,UDP0091,0.8
UDP0082,UDP0091,0.8
UDP0083,UDP0091,0.8
UDP0084,UDP0091,0.6
UDP0085,UDP0091,0.8
UDP0086,UDP0091,0.5
UDP0087,UDP0091,0.7
UDP0088,UDP0091,0.7
UDP0089,UDP0091,1
UDP0090,UDP0091,0.5
UDP0091,UDP0091,0
UDP0092,UDP0091,0.8
UDP0093,UDP0091,0.6
UDP0094,UDP0091,0.5
UDP0095,UDP0091,0.8
UDP0096,UDP0091,0.8
UDP0097,UDP0091,0.8
UDP0098,UDP0091,0.9
UDP0099,UDP0091,0.7
UDP0100,UDP0091,0.6
UDP0101,UDP0091,0.9
UDP0102,UDP0091,0.8
UDP0103,UDP0091,0.7
UDP0104,UDP0091,0.9
UDP0105,UDP0091,0.8
UDP0106,UDP0091,0.8
UDP0107,UDP0091,0.9
UDP0108,UDP0091,0.9
UDP0109,UDP0091,0.9
UDP0110,UDP0091,0.6
UDP0111,UDP0091,0.8
UDP0112,UDP0091,0.8
UDP0113,UDP0091,0.7
UDP0114,UDP0091,0.7
UDP0115,UDP0091,0.8
UDP0116,UDP0091,0.7
UDP0117,UDP0091,0.8
UDP0118,UDP0091,0.8
UDP0119,UDP0091,0.7
UDP0120,UDP0091,0.6
UDP0121,UDP0091,0.6
UDP0122,UDP0091,0.9
UDP0123,UDP0091,0.7
UDP0124,UDP0091,0.9
UDP0125,UDP0091,0.9
UDP0126,UDP0091,1
UDP0127,UDP0091,0.5
UDP0128,UDP0091,0.6
UDP0129,UDP0091,0.5
UDP0130,UDP0091,0.8
UDP0131,UDP0091,0.7
UDP0132,UDP0091,0.7
UDP0133,UDP0091,0.5
UDP0134,UDP0091,0.8
UDP0135,UDP0091,0.9
UDP0136,UDP0091,0.6
UDP0137,UDP0091,0.8
UDP0138,UDP0091,0.8
UDP0139,UDP0091,0.8
UDP0140,UDP0091,0.7
UDP0141,UDP0091,0.7
UDP0142,UDP0091,0.7
UDP0143,UDP0091,0.7
UDP0144,UDP0091,0.8
UDP0145,UDP0091,0.4
UDP0146,UDP0091,1
UDP0147,UDP0091,0.9
UDP0148,UDP0091,0.8
UDP0149,UDP0091,0.9
UDP0150,UDP0091,0.8
UDP0151,UDP0091,0.7
UDP0152,UDP0091,0.8
UDP0153,UDP0091,0.7
UDP0154,UDP0091,0.9
UDP0155,UDP0091,0.7
UDP0156,UDP0091,0.6
UDP0157,UDP0091,0.4
UDP0158,UDP0091,0.7
UDP0159,UDP0091,0.5
UDP0160,UDP0091,0.9
UDP0161,UDP0091,0.9
UDP0162,UDP0091,0.7
UDP0163,UDP0091,0.9
UDP0164,UDP0091,0.7
UDP0165,UDP0091,0.6
UDP0166,UDP0091,0.9
UDP0167,UDP0091,0.8
UDP0168,UDP0091,0.7
UDP0169,UDP0091,0.9
UDP0170,UDP0091,0.7
UDP0171,UDP0091,1
UDP0172,UDP0091,0.7
UDP0173,UDP0091,0.7
UDP0174,UDP0091,0.8
UDP0175,UDP0091,0.6
UDP0176,UDP0091,0.8
UDP0177,UDP0091,0.7
UDP0178,UDP0091,0.7
UDP0179,UDP0091,0.8
UDP0180,UDP0091,0.9
UDP0181,UDP0091,0.8
UDP0182,UDP0091,0.9
UDP0183,UDP0091,0.8
UDP0184,UDP0091,0.8
UDP0185,UDP0091,0.8
UDP0186,UDP0091,0.8
UDP0187,UDP0091,0.9
UDP0188,UDP0091,0.6
UDP0189,UDP0091,0.6
UDP0190,UDP0091,1
UDP0191,UDP0091,0.6
UDP0192,UDP0091,0.7
UDP0001,UDP0092,0.7
UDP0002,UDP0092,0.7
UDP0003,UDP0092,0.6
UDP0004,UDP0092,0.9
UDP0005,UDP0092,0.7
UDP0006,UDP0092,0.8
UDP0007,UDP0092,0.6
UDP0008,UDP0092,0.8
UDP0009,UDP0092,0.5
UDP0010,UDP0092,0.9
UDP0011,UDP0092,0.5
UDP0012,UDP0092,0.7
UDP0013,UDP0092,0.9
UDP0014,UDP0092,0.6
UDP0015,UDP0092,0.7
UDP0016,UDP0092,0.7
UDP0017,UDP0092,0.6
UDP0018,UDP0092,1
UDP0019,UDP0092,0.6
UDP0020,UDP0092,0.8
UDP0021,UDP0092,0.6
UDP0022,UDP0092,0.8
UDP0023,UDP0092,0.7
UDP0024,UDP0092,0.7
UDP0025,UDP0092,0.9
UDP0026,UDP0092,0.7
UDP0027,UDP0092,1
UDP0028,UDP0092,0.6
UDP0029,UDP0092,0.6
UDP0030,UDP0092,0.8
UDP0031,UDP0092,0.8
UDP0032,UDP0092,0.7
UDP0033,UDP0092,0.8
UDP0034,UDP0092,0.8
UDP0035,UDP0092,0.9
UDP0036,UDP0092,0.9
UDP0037,UDP0092,0.9
UDP0038,UDP0092,0.6
UDP0039,UDP0092,0.7
UDP0040,UDP0092,0.7
UDP0041,UDP0092,0.6
UDP0042,UDP0092,0.8
UDP0043,UDP0092,0.8
UDP0044,UDP0092,0.8
UDP0045,UDP0092,0.9
UDP0046,UDP0092,0.8
UDP0047,UDP0092,0.6
UDP0048,UDP0092,0.6
UDP0049,UDP0092,0.7
UDP0050,UDP0092,0.7
UDP0051,UDP0092,0.8
UDP0052,UDP0092,0.9
UDP0053,UDP0092,0.5
UDP0054,UDP0092,0.5
UDP0055,UDP0092,0.8
UDP0056,UDP0092,0.9
UDP0057,UDP0092,0.6
UDP0058,UDP0092,1
UDP0059,UDP0092,0.4
UDP0060,UDP0092,0.8
UDP0061,UDP0092,0.7
UDP0062,UDP0092,0.8
UDP0063,UDP0092,0.8
UDP0064,UDP0092,0.7
UDP0065,UDP0092,0.6
UDP0066,UDP0092,1
UDP0067,UDP0092,0.6
UDP0068,UDP0092,0.9
UDP0069,UDP0092,0.8
UDP0070,UDP0092,0.5
UDP0071,UDP0092,0.9
UDP0072,UDP0092,0.6
UDP0073,UDP0092,0.6
UDP0074,UDP0092,0.8
UDP0075,UDP0092,0.9
UDP0076,UDP0092,0.7
UDP0077,UDP0092,0.8
UDP0078,UDP0092,0.8
UDP0079,UDP0092,0.7
UDP0080,UDP0092,0.7
UDP0081,UDP0092,0.9
UDP0082,UDP0092,0.7
UDP0083,UDP0092,0.8
UDP0084,UDP0092,0.7
UDP0085,UDP0092,0.6
UDP0086,UDP0092,0.8
UDP0087,UDP0092,0.8
UDP0088,UDP0092,0.8
UDP0089,UDP0092,0.9
UDP0090,UDP0092,0.8
UDP0091,UDP0092,0.8
UDP0092,UDP0092,0
UDP0093,UDP0092,0.7
UDP0094,UDP0092,0.6
UDP0095,UDP0092,0.7
UDP0096,UDP0092,0.8
UDP0097,UDP0092,0.8
UDP0098,UDP0092,0.8
UDP0099,UDP0092,0.9
UDP0100,UDP0092,0.6
UDP0101,UDP0092,0.7
UDP0102,UDP0092,0.8
UDP0103,UDP0092,0.6
UDP0104,UDP0092,0.6
UDP0105,UDP0092,0.8
UDP0106,UDP0092,0.8
UDP0107,UDP0092,0.9
UDP0108,UDP0092,1
UDP0109,UDP0092,0.8
UDP0110,UDP0092,0.6
UDP0111,UDP0092,1
UDP0112,UDP0092,0.6
UDP0113,UDP0092,0.6
UDP0114,UDP0092,0.9
UDP0115,UDP0092,0.6
UDP0116,UDP0092,0.8
UDP0117,UDP0092,0.7
UDP0118,UDP0092,0.7
UDP0119,UDP0092,0.8
UDP0120,UDP0092,0.8
UDP0121,UDP0092,1
UDP0122,UDP0092,0.5
UDP0123,UDP0092,0.8
UDP0124,UDP0092,0.9
UDP0125,UDP0092,0.8
UDP0126,UDP0092,0.8
UDP0127,UDP0092,0.6
UDP0128,UDP0092,0.9
UDP0129,UDP0092,0.8
UDP0130,UDP0092,1
UDP0131,UDP0092,0.8
UDP0132,UDP0092,0.7
UDP0133,UDP0092,0.8
UDP0134,UDP0092,0.8
UDP0135,UDP0092,0.7
UDP0136,UDP0092,0.9
UDP0137,UDP0092,0.7
UDP0138,UDP0092,0.8
UDP0139,UDP0092,0.5
UDP0140,UDP0092,0.8
UDP0141,UDP0092,0.8
UDP0142,UDP0092,0.9
UDP0143,UDP0092,0.8
UDP0144,UDP0092,0.9
UDP0145,UDP0092,0.9
UDP0146,UDP0092,0.9
UDP0147,UDP0092,0.5
UDP0148,UDP0092,0.6
UDP0149,UDP0092,0.5
UDP0150,UDP0092,0.7
UDP0151,UDP0092,0.8
UDP0152,UDP0092,0.9
UDP0153,UDP0092,0.8
UDP0154,UDP0092,0.7
UDP0155,UDP0092,0.6
UDP0156,UDP0092,0.6
UDP0157,UDP0092,1
UDP0158,UDP0092,0.7
UDP0159,UDP0092,0.7
UDP0160,UDP0092,0.6
UDP0161,UDP0092,0.7
UDP0162,UDP0092,0.6
UDP0163,UDP0092,0.8
UDP0164,UDP0092,0.8
UDP0165,UDP0092,0.9
UDP0166,UDP0092,0.6
UDP0167,UDP0092,0.7
UDP0168,UDP0092,1
UDP0169,UDP0092,0.5
UDP0170,UDP0092,0.7
UDP0171,UDP0092,0.9
UDP0172,UDP0092,0.6
UDP0173,UDP0092,0.8
UDP0174,UDP0092,0.9
UDP0175,UDP0092,0.7
UDP0176,UDP0092,0.8
UDP0177,UDP0092,1
UDP0178,UDP0092,0.9
UDP0179,UDP0092,0.9
UDP0180,UDP0092,0.8
UDP0181,UDP0092,0.9
UDP0182,UDP0092,0.9
UDP0183,UDP0092,0.9
UDP0184,UDP0092,0.5
UDP0185,UDP0092,0.6
UDP0186,UDP0092,0.8
UDP0187,UDP0092,0.9
UDP0188,UDP0092,0.9
UDP0189,UDP0092,1
UDP0190,UDP0092,0.9
UDP0191,UDP0092,0.7
UDP0192,UDP0092,0.6
UDP0001,UDP0093,0.8
UDP0002,UDP0093,0.8
UDP0003,UDP0093,0.9
UDP0004,UDP0093,0.7
UDP0005,UDP0093,0.9
UDP0006,UDP0093,0.8
UDP0007,UDP0093,0.8
UDP0008,UDP0093,0.9
UDP0009,UDP0093,0.7
UDP0010,UDP0093,0.7
UDP0011,UDP0093,0.6
UDP0012,UDP0093,0.8
UDP0013,UDP0093,1
UDP0014,UDP0093,0.7
UDP0015,UDP0093,0.6
UDP0016,UDP0093,0.8
UDP0017,UDP0093,0.8
UDP0018,UDP0093,0.8
UDP0019,UDP0093,0.5
UDP0020,UDP0093,0.8
UDP0021,UDP0093,0.8
UDP0022,UDP0093,0.8
UDP0023,UDP0093,0.7
UDP0024,UDP0093,0.7
UDP0025,UDP0093,0.6
UDP0026,UDP0093,0.8
UDP0027,UDP0093,0.8
UDP0028,UDP0093,0.6
UDP0029,UDP0093,0.8
UDP0030,UDP0093,0.8
UDP0031,UDP0093,0.9
UDP0032,UDP0093,0.6
UDP0033,UDP0093,0.7
UDP0034,UDP0093,0.9
UDP0035,UDP0093,0.8
UDP0036,UDP0093,0.7
UDP0037,UDP0093,0.6
UDP0038,UDP0093,0.6
UDP0039,UDP0093,0.6
UDP0040,UDP0093,1
UDP0041,UDP0093,0.6
UDP0042,UDP0093,0.8
UDP0043,UDP0093,0.5
UDP0044,UDP0093,0.9
UDP0045,UDP0093,0.6
UDP0046,UDP0093,0.7
UDP0047,UDP0093,1
UDP0048,UDP0093,0.8
UDP0049,UDP0093,0.6
UDP0050,UDP0093,1
UDP0051,UDP0093,0.9
UDP0052,UDP0093,0.7
UDP0053,UDP0093,0.7
UDP0054,UDP0093,0.5
UDP0055,UDP0093,1
UDP0056,UDP0093,0.6
UDP0057,UDP0093,0.7
UDP0058,UDP0093,0.7
UDP0059,UDP0093,0.9
UDP0060,UDP0093,0.7
UDP0061,UDP0093,1
UDP0062,UDP0093,0.8
UDP0063,UDP0093,0.8
UDP0064,UDP0093,0.9
UDP0065,UDP0093,0.7
UDP0066,UDP0093,0.7
UDP0067,UDP0093,0.9
UDP0068,UDP0093,0.8
UDP0069,UDP0093,0.8
UDP0070,UDP0093,0.7
UDP0071,UDP0093,0.9
UDP0072,UDP0093,0.5
UDP0073,UDP0093,0.8
UDP0074,UDP0093,1
UDP0075,UDP0093,0.8
UDP0076,UDP0093,0.7
UDP0077,UDP0093,0.8
UDP0078,UDP0093,0.7
UDP0079,UDP0093,0.8
UDP0080,UDP0093,0.5
UDP0081,UDP0093,1
UDP0082,UDP0093,0.5
UDP0083,UDP0093,0.9
UDP0084,UDP0093,0.5
UDP0085,UDP0093,0.6
UDP0086,UDP0093,0.9
UDP0087,UDP0093,0.7
UDP0088,UDP0093,0.9
UDP0089,UDP0093,0.9
UDP0090,UDP0093,0.6
UDP0091,UDP0093,0.6
UDP0092,UDP0093,0.7
UDP0093,UDP0093,0
UDP0094,UDP0093,0.5
UDP0095,UDP0093,0.7
UDP0096,UDP0093,0.8
UDP0097,UDP0093,0.7
UDP0098,UDP0093,0.9
UDP0099,UDP0093,0.7
UDP0100,UDP0093,0.8
UDP0101,UDP0093,0.7
UDP0102,UDP0093,0.6
UDP0103,UDP0093,0.8
UDP0104,UDP0093,0.9
UDP0105,UDP0093,0.8
UDP0106,UDP0093,0.7
UDP0107,UDP0093,0.9
UDP0108,UDP0093,0.6
UDP0109,UDP0093,1
UDP0110,UDP0093,0.7
UDP0111,UDP0093,0.7
UDP0112,UDP0093,0.6
UDP0113,UDP0093,0.5
UDP0114,UDP0093,0.8
UDP0115,UDP0093,0.7
UDP0116,UDP0093,0.7
UDP0117,UDP0093,0.6
UDP0118,UDP0093,0.7
UDP0119,UDP0093,0.9
UDP0120,UDP0093,0.9
UDP0121,UDP0093,0.5
UDP0122,UDP0093,0.9
UDP0123,UDP0093,0.9
UDP0124,UDP0093,0.9
UDP0125,UDP0093,0.9
UDP0126,UDP0093,0.9
UDP0127,UDP0093,0.7
UDP0128,UDP0093,0.7
UDP0129,UDP0093,0.7
UDP0130,UDP0093,0.8
UDP0131,UDP0093,0.9
UDP0132,UDP0093,0.6
UDP0133,UDP0093,0.6
UDP0134,UDP0093,0.7
UDP0135,UDP0093,0.8
UDP0136,UDP0093,0.7
UDP0137,UDP0093,0.6
UDP0138,UDP0093,0.9
UDP0139,UDP0093,0.5
UDP0140,UDP0093,0.9
UDP0141,UDP0093,0.9
UDP0142,UDP0093,0.4
UDP0143,UDP0093,0.9
UDP0144,UDP0093,0.8
UDP0145,UDP0093,0.8
UDP0146,UDP0093,1
UDP0147,UDP0093,0.6
UDP0148,UDP0093,0.6
UDP0149,UDP0093,0.7
UDP0150,UDP0093,0.9
UDP0151,UDP0093,0.5
UDP0152,UDP0093,1
UDP0153,UDP0093,0.7
UDP0154,UDP0093,1
UDP0155,UDP0093,0.7
UDP0156,UDP0093,0.8
UDP0157,UDP0093,0.6
UDP0158,UDP0093,0.8
UDP0159,UDP0093,0.6
UDP0160,UDP0093,1
UDP0161,UDP0093,0.8
UDP0162,UDP0093,0.9
UDP0163,UDP0093,0.6
UDP0164,UDP0093,0.6
UDP0165,UDP0093,0.8
UDP0166,UDP0093,0.8
UDP0167,UDP0093,0.8
UDP0168,UDP0093,0.9
UDP0169,UDP0093,0.7
UDP0170,UDP0093,0.5
UDP0171,UDP0093,0.7
UDP0172,UDP0093,0.8
UDP0173,UDP0093,0.8
UDP0174,UDP0093,0.7
UDP0175,UDP0093,0.8
UDP0176,UDP0093,0.7
UDP0177,UDP0093,0.9
UDP0178,UDP0093,0.7
UDP0179,UDP0093,1
UDP0180,UDP0093,0.7
UDP0181,UDP0093,0.9
UDP0182,UDP0093,0.7
UDP0183,UDP0093,0.9
UDP0184,UDP0093,0.7
UDP0185,UDP0093,0.6
UDP0186,UDP0093,0.8
UDP0187,UDP0093,0.7
UDP0188,UDP0093,0.8
UDP0189,UDP0093,0.7
UDP0190,UDP0093,0.9
UDP0191,UDP0093,0.7
UDP0192,UDP0093,0.7
UDP0001,UDP0094,0.6
UDP0002,UDP0094,0.8
UDP0003,UDP0094,0.8
UDP0004,UDP0094,0.9
UDP0005,UDP0094,0.5
UDP0006,UDP0094,1
UDP0007,UDP0094,0.7
UDP0008,UDP0094,0.9
UDP0009,UDP0094,0.7
UDP0010,UDP0094,0.7
UDP0011,UDP0094,0.5
UDP0012,UDP0094,0.8
UDP0013,UDP0094,0.7
UDP0014,UDP0094,0.8
UDP0015,UDP0094,0.7
UDP0016,UDP0094,0.9
UDP0017,UDP0094,0.8
UDP0018,UDP0094,0.8
UDP0019,UDP0094,0.5
UDP0020,UDP0094,0.9
UDP0021,UDP0094,1
UDP0022,UDP0094,0.7
UDP0023,UDP0094,0.8
UDP0024,UDP0094,0.5
UDP0025,UDP0094,0.8
UDP0026,UDP0094,0.8
UDP0027,UDP0094,0.8
UDP0028,UDP0094,0.7
UDP0029,UDP0094,0.8
UDP0030,UDP0094,0.8
UDP0031,UDP0094,1
UDP0032,UDP0094,0.5
UDP0033,UDP0094,0.6
UDP0034,UDP0094,0.8
UDP0035,UDP0094,0.9
UDP0036,UDP0094,0.8
UDP0037,UDP0094,0.8
UDP0038,UDP0094,0.6
UDP0039,UDP0094,0.5
UDP0040,UDP0094,0.8
UDP0041,UDP0094,0.8
UDP0042,UDP0094,0.8
UDP0043,UDP0094,0.7
UDP0044,UDP0094,1
UDP0045,UDP0094,0.7
UDP0046,UDP0094,0.5
UDP0047,UDP0094,0.8
UDP0048,UDP0094,0.8
UDP0049,UDP0094,1
UDP0050,UDP0094,0.8
UDP0051,UDP0094,0.8
UDP0052,UDP0094,0.6
UDP0053,UDP0094,0.8
UDP0054,UDP0094,0.5
UDP0055,UDP0094,0.7
UDP0056,UDP0094,0.9
UDP0057,UDP0094,0.7
UDP0058,UDP0094,0.9
UDP0059,UDP0094,0.7
UDP0060,UDP0094,0.8
UDP0061,UDP0094,0.7
UDP0062,UDP0094,0.8
UDP0063,UDP0094,0.9
UDP0064,UDP0094,0.9
UDP0065,UDP0094,0.6
UDP0066,UDP0094,0.8
UDP0067,UDP0094,0.9
UDP0068,UDP0094,0.9
UDP0069,UDP0094,0.7
UDP0070,UDP0094,0.6
UDP0071,UDP0094,1
UDP0072,UDP0094,0.4
UDP0073,UDP0094,0.8
UDP0074,UDP0094,0.8
UDP0075,UDP0094,0.7
UDP0076,UDP0094,0.9
UDP0077,UDP0094,0.6
UDP0078,UDP0094,0.6
UDP0079,UDP0094,0.8
UDP0080,UDP0094,0.7
UDP0081,UDP0094,0.9
UDP0082,UDP0094,0.8
UDP0083,UDP0094,0.8
UDP0084,UDP0094,0.8
UDP0085,UDP0094,0.6
UDP0086,UDP0094,0.7
UDP0087,UDP0094,0.7
UDP0088,UDP0094,0.7
UDP0089,UDP0094,0.9
UDP0090,UDP0094,0.6
UDP0091,UDP0094,0.5
UDP0092,UDP0094,0.6
UDP0093,UDP0094,0.5
UDP0094,UDP0094,0
UDP0095,UDP0094,0.8
UDP0096,UDP0094,0.8
UDP0097,UDP0094,0.7
UDP0098,UDP0094,0.6
UDP0099,UDP0094,0.6
UDP0100,UDP0094,0.6
UDP0101,UDP0094,0.6
UDP0102,UDP0094,0.7
UDP0103,UDP0094,0.6
UDP0104,UDP0094,0.9
UDP0105,UDP0094,0.9
UDP0106,UDP0094,0.7
UDP0107,UDP0094,0.7
UDP0108,UDP0094,0.8
UDP0109,UDP0094,0.7
UDP0110,UDP0094,0.7
UDP0111,UDP0094,0.7
UDP0112,UDP0094,0.5
UDP0113,UDP0094,0.7
UDP0114,UDP0094,0.8
UDP0115,UDP0094,0.7
UDP0116,UDP0094,0.9
UDP0117,UDP0094,0.8
UDP0118,UDP0094,0.7
UDP0119,UDP0094,0.6
UDP0120,UDP0094,1
UDP0121,UDP0094,0.7
UDP0122,UDP0094,0.9
UDP0123,UDP0094,1
UDP0124,UDP0094,1
UDP0125,UDP0094,0.9
UDP0126,UDP0094,0.8
UDP0127,UDP0094,0.5
UDP0128,UDP0094,0.7
UDP0129,UDP0094,0.6
UDP0130,UDP0094,0.8
UDP0131,UDP0094,0.8
UDP0132,UDP0094,0.7
UDP0133,UDP0094,0.7
UDP0134,UDP0094,0.6
UDP0135,UDP0094,0.8
UDP0136,UDP0094,0.7
UDP0137,UDP0094,0.8
UDP0138,UDP0094,0.8
UDP0139,UDP0094,0.6
UDP0140,UDP0094,0.6
UDP0141,UDP0094,1
UDP0142,UDP0094,0.5
UDP0143,UDP0094,1
UDP0144,UDP0094,0.6
UDP0145,UDP0094,0.8
UDP0146,UDP0094,0.8
UDP0147,UDP0094,0.6
UDP0148,UDP0094,0.6
UDP0149,UDP0094,0.9
UDP0150,UDP0094,0.7
UDP0151,UDP0094,0.6
UDP0152,UDP0094,0.9
UDP0153,UDP0094,0.8
UDP0154,UDP0094,0.7
UDP0155,UDP0094,0.8
UDP0156,UDP0094,0.7
UDP0157,UDP0094,0.7
UDP0158,UDP0094,0.7
UDP0159,UDP0094,0.6
UDP0160,UDP0094,0.9
UDP0161,UDP0094,0.7
UDP0162,UDP0094,0.6
UDP0163,UDP0094,0.7
UDP0164,UDP0094,0.9
UDP0165,UDP0094,0.6
UDP0166,UDP0094,0.9
UDP0167,UDP0094,1
UDP0168,UDP0094,0.6
UDP0169,UDP0094,0.6
UDP0170,UDP0094,0.8
UDP0171,UDP0094,1
UDP0172,UDP0094,0.5
UDP0173,UDP0094,0.9
UDP0174,UDP0094,0.9
UDP0175,UDP0094,0.7
UDP0176,UDP0094,0.7
UDP0177,UDP0094,0.8
UDP0178,UDP0094,0.9
UDP0179,UDP0094,0.7
UDP0180,UDP0094,0.8
UDP0181,UDP0094,0.8
UDP0182,UDP0094,0.9
UDP0183,UDP0094,0.9
UDP0184,UDP0094,0.7
UDP0185,UDP0094,0.9
UDP0186,UDP0094,0.9
UDP0187,UDP0094,0.9
UDP0188,UDP0094,0.7
UDP0189,UDP0094,0.8
UDP0190,UDP0094,0.8
UDP0191,UDP0094,0.5
UDP0192,UDP0094,0.8
UDP0001,UDP0095,0.6
UDP0002,UDP0095,0.8
UDP0003,UDP0095,0.8
UDP0004,UDP0095,0.8
UDP0005,UDP0095,0.9
UDP0006,UDP0095,0.7
UDP0007,UDP0095,0.5
UDP0008,UDP0095,0.8
UDP0009,UDP0095,0.8
UDP0010,UDP0095,1
UDP0011,UDP0095,0.8
UDP0012,UDP0095,0.7
UDP0013,UDP0095,0.8
UDP0014,UDP0095,0.7
UDP0015,UDP0095,0.8
UDP0016,UDP0095,0.6
UDP0017,UDP0095,0.9
UDP0018,UDP0095,0.5
UDP0019,UDP0095,0.8
UDP0020,UDP0095,0.8
UDP0021,UDP0095,0.6
UDP0022,UDP0095,0.7
UDP0023,UDP0095,1
UDP0024,UDP0095,0.6
UDP0025,UDP0095,1
UDP0026,UDP0095,0.6
UDP0027,UDP0095,0.8
UDP0028,UDP0095,1
UDP0029,UDP0095,0.7
UDP0030,UDP0095,0.8
UDP0031,UDP0095,0.6
UDP0032,UDP0095,0.7
UDP0033,UDP0095,0.5
UDP0034,UDP0095,0.9
UDP0035,UDP0095,0.7
UDP0036,UDP0095,0.8
UDP0037,UDP0095,0.8
UDP0038,UDP0095,0.8
UDP0039,UDP0095,0.8
UDP0040,UDP0095,0.8
UDP0041,UDP0095,0.8
UDP0042,UDP0095,0.6
UDP0043,UDP0095,0.5
UDP0044,UDP0095,0.8
UDP0045,UDP0095,0.9
UDP0046,UDP0095,0.7
UDP0047,UDP0095,0.6
UDP0048,UDP0095,0.6
UDP0049,UDP0095,0.8
UDP0050,UDP0095,0.8
UDP0051,UDP0095,0.7
UDP0052,UDP0095,0.7
UDP0053,UDP0095,0.7
UDP0054,UDP0095,0.7
UDP0055,UDP0095,0.8
UDP0056,UDP0095,0.9
UDP0057,UDP0095,0.7
UDP0058,UDP0095,0.9
UDP0059,UDP0095,0.5
UDP0060,UDP0095,0.8
UDP0061,UDP0095,0.8
UDP0062,UDP0095,1
UDP0063,UDP0095,0.8
UDP0064,UDP0095,0.7
UDP0065,UDP0095,0.7
UDP0066,UDP0095,0.7
UDP0067,UDP0095,0.8
UDP0068,UDP0095,1
UDP0069,UDP0095,1
UDP0070,UDP0095,0.5
UDP0071,UDP0095,0.4
UDP0072,UDP0095,0.9
UDP0073,UDP0095,0.8
UDP0074,UDP0095,0.8
UDP0075,UDP0095,0.6
UDP0076,UDP0095,0.7
UDP0077,UDP0095,0.8
UDP0078,UDP0095,0.8
UDP0079,UDP0095,0.8
UDP0080,UDP0095,0.8
UDP0081,UDP0095,0.9
UDP0082,UDP0095,0.9
UDP0083,UDP0095,0.8
UDP0084,UDP0095,0.8
UDP0085,UDP0095,0.7
UDP0086,UDP0095,0.7
UDP0087,UDP0095,0.7
UDP0088,UDP0095,0.8
UDP0089,UDP0095,0.6
UDP0090,UDP0095,0.8
UDP0091,UDP0095,0.8
UDP0092,UDP0095,0.7
UDP0093,UDP0095,0.7
UDP0094,UDP0095,0.8
UDP0095,UDP0095,0
UDP0096,UDP0095,0.9
UDP0097,UDP0095,1
UDP0098,UDP0095,0.8
UDP0099,UDP0095,0.8
UDP0100,UDP0095,0.7
UDP0101,UDP0095,0.6
UDP0102,UDP0095,0.8
UDP0103,UDP0095,0.9
UDP0104,UDP0095,0.8
UDP0105,UDP0095,1
UDP0106,UDP0095,0.8
UDP0107,UDP0095,0.6
UDP0108,UDP0095,0.8
UDP0109,UDP0095,0.9
UDP0110,UDP0095,0.7
UDP0111,UDP0095,0.7
UDP0112,UDP0095,0.6
UDP0113,UDP0095,0.4
UDP0114,UDP0095,1
UDP0115,UDP0095,0.8
UDP0116,UDP0095,0.7
UDP0117,UDP0095,0.8
UDP0118,UDP0095,0.6
UDP0119,UDP0095,0.8
UDP0120,UDP0095,0.8
UDP0121,UDP0095,0.8
UDP0122,UDP0095,0.8
UDP0123,UDP0095,1
UDP0124,UDP0095,0.6
UDP0125,UDP0095,1
UDP0126,UDP0095,0.8
UDP0127,UDP0095,0.8
UDP0128,UDP0095,0.6
UDP0129,UDP0095,0.8
UDP0130,UDP0095,0.6
UDP0131,UDP0095,0.9
UDP0132,UDP0095,0.7
UDP0133,UDP0095,0.9
UDP0134,UDP0095,0.8
UDP0135,UDP0095,0.9
UDP0136,UDP0095,0.7
UDP0137,UDP0095,0.8
UDP0138,UDP0095,0.8
UDP0139,UDP0095,0.5
UDP0140,UDP0095,0.8
UDP0141,UDP0095,0.6
UDP0142,UDP0095,0.9
UDP0143,UDP0095,0.8
UDP0144,UDP0095,1
UDP0145,UDP0095,0.8
UDP0146,UDP0095,0.8
UDP0147,UDP0095,0.6
UDP0148,UDP0095,1
UDP0149,UDP0095,0.7
UDP0150,UDP0095,0.9
UDP0151,UDP0095,0.6
UDP0152,UDP0095,0.8
UDP0153,UDP0095,0.8
UDP0154,UDP0095,0.8
UDP0155,UDP0095,0.7
UDP0156,UDP0095,0.6
UDP0157,UDP0095,0.7
UDP0158,UDP0095,0.7
UDP0159,UDP0095,0.9
UDP0160,UDP0095,0.6
UDP0161,UDP0095,0.7
UDP0162,UDP0095,0.8
UDP0163,UDP0095,0.7
UDP0164,UDP0095,0.8
UDP0165,UDP0095,0.6
UDP0166,UDP0095,0.8
UDP0167,UDP0095,0.9
