Station ID,File name,UTCDate,UTCTime,Latitude,Longitude
Leg3Calibration,2021-09-23-calibration_AM_1mBin_Px.hdr,9/23/21,14:38:02,47.62766667,-122.4061667
Calibration,2021-09-23-Postcalibration.hdr,9/24/21,0:39:18,47.62733333,-122.4068333
x83_300,203.hdr,9/20/21,5:08:03,48.11133333,-125.742
x83_500,204.hdr,9/20/21,6:03:14,48.11133333,-125.782
x83_500.1,205.hdr,9/20/21,7:30:25,48.11133333,-125.9065
x83_500.2,206.hdr,9/20/21,9:03:06,48.11133333,-126.0323333
x85_50,207.hdr,9/21/21,3:26:05,48.4445,-124.752
x85_150,208.hdr,9/21/21,8:15:59,48.4425,-125.8926667
x85_300,209.hdr,9/21/21,9:51:39,48.44933333,-126.148
Leg3Calibration,ascII_2021-09-23-calibration_AM_1mBin_Px.hdr,9/23/21,14:38:02,47.62766667,-122.4061667
Test Station 2,SH2106_Leg1.hdr,6/30/21,1:23:23,36.97616667,-124.269
Test Station 2,SH2106_Leg1_2.hdr,6/30/21,1:37:13,36.97566667,-124.2736667
